BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,"outputpowerplant =IF(ISNA(VLOOKUP(C2,CP$2:CR$1184,3,FALSE)),"""",VLOOKUP(C2,CP$2:CR$1184,3,FALSE))",tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",******,outputDUKESToBMRSEIC,outputDUKESToBMRSID,plantname,******.1,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
BMRS,Production unit,48W100000HUMR-1N,T_HUMR-1,HUMR-1,HUMR-1,Generation,29/04/2003 0:00,1240.0,*,generator,48WSTN00000HUMR2,130.592,233.81,236.84,152.356,178.592,266.844,329.628,343.176,341.43,223.654,132.094,246.926,348.966,348.904,349.662,348.816,348.658,349.438,349.638,349.268,349.78,350.062,347.784,348.694,317.766,315.104,315.016,314.732,342.446,353.9,377.44,393.58,554.3,729.28,749.44,709.02,709.4,709.98,710.78,699.72,699.32,517.47,358.17,349.42,349.46,316.788,315.22,315.156,**,None,,-4.0,***,EICStation,ESO W Type Codes - Stations,CACLU,6.0,48WSTN0000CACLU,15,48WSTN0000CACLUY,Production Unit,Clunie Cascade,****,EICUnit,ESO W Type Codes - BMUs,BPGRD-1,BPGRD,48W00000BPGRD-1,48W00000BPGRD-17,Load,BP Grangemouth BPGRD-1,*****,DUKES,Ecotricity,Alveston,Wind (onshore),Wind (onshore),6.9,2017,South West,******,None,None,Alveston,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000HUMR2,,,HUMR,Generation,29/04/2003 0:00,1240.0,*,powerplant,None,130.592,233.81,236.84,152.356,178.592,266.844,329.628,343.176,341.43,223.654,132.094,246.926,348.966,348.904,349.662,348.816,348.658,349.438,349.638,349.268,349.78,350.062,347.784,348.694,317.766,315.104,315.016,314.732,342.446,353.9,377.44,393.58,554.3,729.28,749.44,709.02,709.4,709.98,710.78,699.72,699.32,517.47,358.17,349.42,349.46,316.788,315.22,315.156,**,VPI Immingham *,VPI_Immingham,999.0,***,EICStation,ESO W Type Codes - Stations,CACON,8.0,48WSTN0000CACON,15,48WSTN0000CACON2,Production Unit,Conon Cascade,****,EICUnit,ESO W Type Codes - BMUs,BPGRD-2,BPGRD,48W00000BPGRD-2,48W00000BPGRD-25,Load,BP Grangemouth BPGRD-2,*****,DUKES,RWE Npower,An Suidhe,Wind (onshore),Wind (onshore),19.3,2005,Scotland,******,48WSTN0000ANSUWY,ANSUW,An_Suidhe,******,2,-3,1,-5,-5,1,2022,02,09,48,0
BMRS,Production unit,48WSTN0000HEYM2N,,HEYM2,HEYM2,Nuclear,1/01/2013 0:00,1230.0,*,powerplant,None,617.04,617.528,619.296,619.032,620.656,621.976,620.664,622.824,620.76,621.176,621.928,619.024,617.648,616.576,616.288,616.472,616.848,617.088,616.176,616.728,620.352,621.0,620.064,619.136,620.064,618.416,619.6,617.952,615.864,615.352,616.936,616.136,615.824,616.768,616.744,615.36,617.6,618.816,618.664,619.76,618.84,618.56,619.312,618.16,616.176,615.984,617.512,615.464,**,Heysham 2,Heysham_2,-3.0,***,EICStation,ESO W Type Codes - Stations,CAGAR,3.0,48WSTN0000CAGAR,15,48WSTN0000CAGARK,Production Unit,Garry Cascade,****,EICUnit,ESO W Type Codes - BMUs,BRBEO-1,BRBEO,48W00000BRBEO-1,48W00000BRBEO-17,Generation Unit,Burbo Extension BRBEO-1,*****,DUKES,Statkraft,Andershaw,Wind (onshore),Wind (onshore),35.0,2017,Scotland,******,48WSTN0000ASHWWA,ASHWW,Andershaw,******,0,-4,0,-5,-9,1,2022,02,09,48,0
BMRS,Production unit,48WSTN0000HOWAOA,,HOWAO,HOWAO,Wind Offshore,21/01/2019 0:00,1218.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Hornsea 1,Hornsea_1,999.0,***,EICStation,ESO W Type Codes - Stations,CAIRB,1.0,48WSTN0000CAIRB,15,48WSTN0000CAIRBU,Production Unit,Cairn Uish II W/F,****,EICUnit,ESO W Type Codes - BMUs,BRDUW-1,BRDUW,48W00000BRDUW-1,48W00000BRDUW-1V,Generation Unit,Braes of Doune BRDUW-1,*****,DUKES,Anesco,Anglesey ,Solar,Solar,14.92608,2014,Wales,******,None,None,Anglesey,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000SCCLO,,,SCCL,Generation,1/01/2000 0:00,1200.0,*,powerplant,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,160.6,251.0,358.8,379.3,317.5,309.6,305.1,288.4,313.1,314.3,301.1,301.1,365.5,375.0,374.9,303.3,366.6,376.3,376.4,376.4,376.3,376.4,376.3,376.4,351.5,308.3,340.5,354.4,378.5,372.7,312.0,321.9,302.1,302.1,**,Saltend *,Saltend,999.0,***,EICStation,ESO W Type Codes - Stations,CAIRW,1.0,48WSTN0000CAIRW,15,48WSTN0000CAIRWP,Production Unit,Cairn Uish Wind,****,EICUnit,ESO W Type Codes - BMUs,BRGG-1,BRGG,48W000000BRGG-1,48W000000BRGG-1M,Generation Unit,Brigg BRGG-1,*****,DUKES,WPO,AOE,Wind (onshore),Wind (onshore),11.5,2014,Scotland,******,None,None,AOE,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000MOWEO5,,MOWEO,MOWEO,Wind Offshore,17/03/2021 0:00,1200.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,CAKIL,5.0,48WSTN0000CAKIL,15,48WSTN0000CAKILT,Production Unit,Killin Cascade,****,EICUnit,ESO W Type Codes - BMUs,BROUD-1,BROUD,48W00000BROUD-1,48W00000BROUD-14,Load,Scunthorpe BROUD-1,*****,DUKES,Octopus Investments,Apse New Barn,Solar,Solar,3.06581,2013,South East,******,None,None,Apse_New_Barn,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000SIZBP,,SIZB,SIZB,Nuclear,1/01/2013 0:00,1198.0,*,powerplant,None,1200.0,1200.8,1200.28,1200.6599999999999,1200.38,1200.44,1200.38,1199.8600000000001,1200.08,1199.8600000000001,1199.58,1199.52,1199.12,1199.1,1199.6,1199.56,1199.58,1199.12,1200.4,1200.04,1199.6399999999999,1199.84,1199.9,1200.3200000000002,1199.68,1199.8400000000001,1200.0,1200.0,1199.42,1199.72,1199.6399999999999,1199.38,1199.8200000000002,1199.6,1199.52,1199.76,1199.42,1199.52,1199.96,1199.1799999999998,1199.3600000000001,1199.08,1199.18,1198.76,1198.68,1198.92,1199.2800000000002,1197.94,**,Sizewell B,Sizewell_B,999.0,***,EICStation,ESO W Type Codes - Stations,CAMOR,6.0,48WSTN0000CAMOR,15,48WSTN0000CAMORS,Production Unit,Moriston Cascade,****,EICUnit,ESO W Type Codes - BMUs,BRYBW-1,BRYBW,48W00000BRYBW-1,48W00000BRYBW-10,Generation Unit,Berry Burn Wind Farm BRYBW-1,*****,DUKES,Viridor Waste Management,Ardley EfW,Waste (municipal solid waste),Conventional Steam,26.0,2014,South East,******,None,None,Ardley_EfW,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000TORNX,,TORN,TORN,Nuclear,1/01/2013 0:00,1185.0,*,powerplant,None,1279.104,1279.6480000000001,1277.696,1275.7440000000001,1275.304,1276.016,1273.512,1275.496,1272.7040000000002,1274.6,1274.7759999999998,1274.2959999999998,1274.848,1275.664,1277.168,1275.776,1277.056,1278.136,1276.096,1277.104,1277.44,1278.056,1278.368,1276.5839999999998,1275.632,1277.304,1274.496,1276.4479999999999,1275.064,1278.888,1278.08,1278.944,1277.312,1279.248,1278.568,1279.5520000000001,1280.288,1280.56,1280.272,1280.888,1281.0320000000002,1277.144,1278.3200000000002,1279.344,1193.632,971.2080000000001,634.736,635.368,**,Torness,Torness,-4.0,***,EICStation,ESO W Type Codes - Stations,CARR,2.0,48WSTN00000CARR,15,48WSTN00000CARRI,Production Unit,Carrington P/S,****,EICUnit,ESO W Type Codes - BMUs,BRYP-1,BRYP,48W000000BRYP-1,48W000000BRYP-17,Generation Unit,Barry BRYP-1,*****,DUKES,Venitent Energy Services,Ardrossan,Wind (onshore),Wind (onshore),30.0,2004,Scotland,******,None,None,Ardrossan,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000PEHE-15,T_PEHE-1,PEHE-1,PEHE-1,Fossil Gas,9/02/2016 0:00,1180.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,CASKD,1.0,48WSTN0000CASKD,15,48WSTN0000CASKD7,Production Unit,Castner Kellner,****,EICUnit,ESO W Type Codes - BMUs,BURBW-1,BURBW,48W00000BURBW-1,48W00000BURBW-1L,Generation Unit,Burbo Wind Farm BURBW-1,*****,DUKES,Scottish Power,Arecleoch,Wind (onshore),Wind (onshore),120.0,2010,Scotland,******,48WSTN0000ARCHW6,ARCHW,Arecleoch,******,0,-4,-5,-2,-11,1,2022,02,09,48,0
BMRS,Production unit,48W000000PEHE-15,T_PEHE-1,PEHE-1,PEHE-1,Fossil Gas,17/06/2021 0:00,1180.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-10.0,***,EICStation,ESO W Type Codes - Stations,CASS,2.0,48WSTN00000CASS,15,48WSTN00000CASSD,Production Unit,Cassley,****,EICUnit,ESO W Type Codes - BMUs,CAIRW-1,CAIRW,48W00000CAIRW-1,48W00000CAIRW-1G,Generation Unit,Cairn Uish Wind CAIRW-1,*****,DUKES,Greencoat Capital,Arna Wood,Solar,Solar,5.0,2017,North West,******,None,None,Arna_Wood,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000HRTL5,,HRTL,HRTL,Nuclear,1/01/2013 0:00,1180.0,*,powerplant,None,1103.9360000000001,1102.896,1104.432,1103.6480000000001,1104.064,1103.0,1103.576,1104.1280000000002,1103.8719999999998,1105.464,1108.192,1107.24,1107.6480000000001,1106.7440000000001,1106.752,1107.3600000000001,1106.752,1106.816,1106.792,1107.0,1106.5120000000002,1106.776,1107.0,1106.48,1106.728,1106.184,1105.3600000000001,1105.9679999999998,1107.016,1107.248,1106.2559999999999,1107.344,1106.9119999999998,1106.144,1106.656,1106.5439999999999,1106.44,1107.384,1106.5279999999998,1106.8400000000001,1105.432,1106.408,1107.272,1113.248,1112.568,1111.792,1111.64,1111.8,**,Hartlepool,Hartlepool,-10.0,***,EICStation,ESO W Type Codes - Stations,CAUSW,1.0,48WSTN0000CAUSW,15,48WSTN0000CAUSWB,Production Unit,Causeymire,****,EICUnit,ESO W Type Codes - BMUs,CAIRW-2,CAIRB,48W00000CAIRW-2,48W00000CAIRW-2E,Generation Unit,Cairn Uish II W/F CAIRW-2,*****,DUKES,SSE,Arnish,Diesel/gas oil,OCGT,10.0,2000,Scotland,******,None,None,Arnish,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000HEYM1P,,HEYM1,HEYM1,Nuclear,1/01/2013 0:00,1155.0,*,powerplant,None,502.608,502.24,502.224,502.008,503.0,502.856,505.264,507.552,510.032,509.92,510.344,510.184,509.672,510.016,510.12,509.72,510.24,510.344,509.928,509.984,509.304,509.856,509.72,509.328,508.936,508.384,509.136,508.752,508.952,509.592,509.8,509.56,509.848,509.968,509.52,509.728,509.768,509.832,509.736,509.68,509.52,509.456,509.744,509.392,509.584,510.568,511.248,510.408,**,Heysham 1,Heysham_1,-10.0,***,EICStation,ESO W Type Codes - Stations,CDCL,1.0,48WSTN00000CDCL,15,48WSTN00000CDCLQ,Production Unit,Cottam Development Centre,****,EICUnit,ESO W Type Codes - BMUs,CARR-1,CARR,48W000000CARR-1,48W000000CARR-1I,Generation Unit,Carrington P/S CARR-1,*****,DUKES,WPO,Arnish Moor,Wind (onshore),Wind (onshore),3.9,2006,Scotland,******,None,None,Arnish_Moor,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000DNGBQ,,DNGB,DNGB,Nuclear,1/01/2013 0:00,1050.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Dungeness B,Dungeness_B,-10.0,***,EICStation,ESO W Type Codes - Stations,CLAC,1.0,48WSTN00000CLAC,15,48WSTN00000CLACI,Production Unit,Clachan,****,EICUnit,ESO W Type Codes - BMUs,CARR-2,CARR,48W000000CARR-2,48W000000CARR-2G,Generation Unit,Carrington P/S CARR-2,*****,DUKES,SSE,Artfield Fell,Wind (onshore),Wind (onshore),28.6,2005,Scotland,******,None,None,Artfield_Fell,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN000KILLPG5,,KILLPG,KILLPG,Fossil Gas,1/10/2015 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Killingholme,,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDCW,1.0,48WSTN0000CLDCW,15,48WSTN0000CLDCWZ,Production Unit,Clyde Central Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-BEU01,CABEU,48W000CAS-BEU01,48W000CAS-BEU01F,Generation Unit,Beauly Cascade CAS-BEU01,*****,DUKES,Octopus Investments,Ash Row Farm,Solar,Solar,4.997,2015,Yorkshire and Humber,******,None,None,Ash_Row_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000BARKBL,,,BARKB,Generation,1/01/2000 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDNW,1.0,48WSTN0000CLDNW,15,48WSTN0000CLDNW2,Production Unit,Clyde North Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-CLU01,CACLU,48W000CAS-CLU01,48W000CAS-CLU01B,Generation Unit,Clunie Cascade CAS-CLU01,*****,DUKES,Greencoat Capital,Ashby,Solar,Solar,4.79908,2016,East Midlands,******,None,None,Ashby,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000IRNPS9,,IRNPS,IRNPS,Other,1/10/2015 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDSW,1.0,48WSTN0000CLDSW,15,48WSTN0000CLDSWO,Production Unit,Clyde South Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-CON01,CACON,48W000CAS-CON01,48W000CAS-CON01O,Generation Unit,Conon Cascade CAS-CON01,*****,DUKES,Anesco,Ashton,Solar,Solar,4.808,2017,South West,******,None,None,Ashton,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000SROM-1O,,,SROM-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-8.0,***,EICStation,ESO W Type Codes - Stations,CNQPS,4.0,48WSTN0000CNQPS,15,48WSTN0000CNQPSG,Production Unit,Connah's Quay,****,EICUnit,ESO W Type Codes - BMUs,CAS-GAR01,CAGAR,48W000CAS-GAR01,48W000CAS-GAR01H,Generation Unit,Garry Cascade CAS-GAR01,*****,DUKES,Anesco,Askern,Solar,Solar,4.9737,2015,Yorkshire and Humber,******,None,None,Askern,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000SROM0,,,SROM,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Sron Mor,Sron_Mor,-10.0,***,EICStation,ESO W Type Codes - Stations,CORB,1.0,48WSTN00000CORB,15,48WSTN00000CORBV,Production Unit,Corby,****,EICUnit,ESO W Type Codes - BMUs,CASH-1,CAKIL,48W000000CASH-1,48W000000CASH-1G,Generation Unit,Killin Cascade CASH-1,*****,DUKES,Falck Renewables,Assel Valley,Wind (onshore),Wind (onshore),25.0,2016,Scotland,******,None,None,Assel_Valley,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000LAIG-17,,,LAIG-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-4.0,***,EICStation,ESO W Type Codes - Stations,COSO,1.0,48WSTN00000COSO,15,48WSTN00000COSO2,Production Unit,Coryton Energy Centre,****,EICUnit,ESO W Type Codes - BMUs,CASKD-1,CASKD,48W00000CASKD-1,48W00000CASKD-1U,Load,NYK CASKD-1,*****,DUKES,Toucan Energy Services,Astley,Solar,Solar,4.992,2016,West Midlands,******,None,None,Astley,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000LAIGM,,,LAIG,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Allt-na-Lairige,Allt-na-Lairige,-10.0,***,EICStation,ESO W Type Codes - Stations,COTPS,4.0,48WSTN1000COTPS,15,48WSTN1000COTPSQ,Production Unit,Cottam,****,EICUnit,ESO W Type Codes - BMUs,CAS-KIL01,CAKIL,48W000CAS-KIL01,48W000CAS-KIL01E,Generation Unit,Killin Cascade CAS-KIL01,*****,DUKES,Toucan Energy Services,Aston House,Solar,Solar,19.827,2015,East Midlands,******,None,None,Aston_House,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000STVE-27,,,STVE-2,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-3.0,***,EICStation,ESO W Type Codes - Stations,COWE,2.0,48WSTN00000COWE,15,48WSTN00000COWEA,Production Unit,Fawley,****,EICUnit,ESO W Type Codes - BMUs,CAS-MOR01,CAMOR,48W000CAS-MOR01,48W000CAS-MOR01M,Generation Unit,Moriston Cascade CAS-MOR01,*****,DUKES,Falck Renewables,Auchrobert,Wind (onshore),Wind (onshore),36.0,2017,Scotland,******,48WSTN0000ABRTWR,ABRTW,Auchrobert,******,0,-4,0,-5,-9,1,2022,02,09,48,0
BMRS,Production unit,48W000000STVE-19,,,STVE-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,CRGHW,1.0,48WSTN0000CRGHW,15,48WSTN0000CRGHWF,Production Unit,Carraig Gheal Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CASS-1,CASS,48W000000CASS-1,48W000000CASS-19,Generation Unit,Cassley CASS-1,*****,DUKES,RWE Npower,Auchtertyre,Hydro,Hydro,0.6,2000,Scotland,******,None,None,Auchtertyre,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000GAUR-1C,,,GAUR-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-10.0,***,EICStation,ESO W Type Codes - Stations,CRUA,5.0,48WSTN00000CRUA,15,48WSTN00000CRUAC,Production Unit,Cruachan,****,EICUnit,ESO W Type Codes - BMUs,CASS-2,CASS,48W000000CASS-2,48W000000CASS-27,Generation Unit,Cassley CASS-2,*****,DUKES,Octopus Investments,Avenue Farm,Solar,Solar,7.64842,2015,East England,******,None,None,Avenue_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000GAURQ,,,GAUR,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Gaur,Gaur,-10.0,***,EICStation,ESO W Type Codes - Stations,CRYRB,1.0,48WSTN0000CRYRB,15,48WSTN0000CRYRBT,Production Unit,Crystal Rig II,****,EICUnit,ESO W Type Codes - BMUs,CAUSW-1,CAUSW,48W00000CAUSW-1,48W00000CAUSW-1D,Generation Unit,Causeymire CAUSW-1,*****,DUKES,Octopus Investments,Averill Farm,Solar,Solar,4.997,2015,East Midlands,******,None,None,Averill_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000LOCG-1R,,,LOCG-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,-3.0,***,EICStation,ESO W Type Codes - Stations,CRYRW,2.0,48WSTN0000CRYRW,15,48WSTN0000CRYRWO,Production Unit,Crystal Rig Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CDCL-1,CDCL,48W000000CDCL-1,48W000000CDCL-1P,Generation Unit,Cottam Development Centre CDCL-1,*****,DUKES,SSE,Awe Barrage - A,Hydro,Hydro,0.886,1956,Scotland,******,None,None,Awe_Barrage_-_A,******,999,999,999,999,3996,0,2022,02,09,48,0
