SNAP,xcor_start,ycor_start,xcor_end,ycor_end,elevation,width,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
7,569254.4112,5933777.281,569288.465,5933774.553,0,12,0.004744204,0.002788169,-999,-999,-999,0.00090945,0.001013734
7,569108.5399,5933866.206,569072.3338,5933941.111,0,12,0.012378798,0.00727502,-999,-999,-999,0.0026567,0.004463209
7,569118.7942,5932977.764,569122.5848,5933015.437,0,12,0.002914487,0.001712844,-999,-999,-999,0.00055608,0.00057767
7,572608.0024,5931928.833,572623.4682,5931974.852,0,12,0.013802672,0.008111831,-999,-999,-999,0.00185787,0.004062267
7,572693.4797,5932161.74,572708.3071,5932205.481,0,12,0.012770134,0.007505007,-999,-999,-999,0.00241401,0.002731011
7,572708.3071,5932205.481,572725.8708,5932250.903,0,12,0.017438837,0.010248804,-999,-999,-999,0.00294853,0.003146094
7,571802.3469,5932305.062,572300.8387,5932165.855,0,12,0.044906192,0.026391369,-999,-999,-999,0.00708309,0.013578518
7,572300.8387,5932165.855,572566.1725,5932091.76,0,12,0.023902788,0.014047669,-999,-999,-999,0.00377021,0.00722761
7,573191.0535,5933422.645,573194.7537,5933430.206,0,12,0.002352211,0.001382395,-999,-999,-999,0.00052541,0.000839895
7,573668.3294,5932733.875,573693.9432,5932725.848,0,12,0.003549033,0.002085767,-999,-999,-999,0.0007765,0.000776502
7,571818.6604,5936163.984,571814.409,5936169.528,0,12,0.000825729,0.000485281,-999,-999,-999,0.00019209,0.000192085
7,572098.94,5936101.206,572236.5008,5936093.172,0,12,0.02124682,0.012486756,-999,-999,-999,0.00513905,0.005139048
7,575318.5555,5936377.316,575342.6075,5936373.978,0,12,0.003912876,0.002299597,-999,-999,-999,0.00102892,0.001534521
7,575248.5883,5936487.434,575250.7183,5936514.014,0,12,0.003551028,0.002086939,-999,-999,-999,0.00070485,0.001079234
7,575810.7217,5937863.217,575964.6447,5937988.519,0,12,0.024674793,0.014501376,-999,-999,-999,0.00671674,0.006716738
7,575752.3749,5937846.015,575799.5403,5937858.802,0,12,0.006028934,0.003543205,-999,-999,-999,0.00164114,0.001641139
7,575799.5403,5937858.802,575810.7217,5937863.217,0,12,0.001481374,0.000870604,-999,-999,-999,0.00040325,0.000403246
7,572919.0053,5937945.06,572981.1652,5938018.522,0,12,0.008040343,0.004725309,-999,-999,-999,0.00236079,0.002360786
7,572827.6481,5937968.207,572821.2159,5938037.598,0,12,0.010006912,0.005881062,-999,-999,-999,0.00262426,0.003994956
7,573300.5033,5935934.84,573270.6973,5936060.097,0,12,0.013567557,0.007973653,-999,-999,-999,0.0037664,0.003766404
7,573302.2091,5935927.822,573300.5033,5935934.84,0,12,0.000760483,0.000446936,-999,-999,-999,0.00021111,0.000211113
7,573346.3321,5935758.946,573326.0642,5935832.597,0,12,0.008049319,0.004730585,-999,-999,-999,0.00223452,0.002234521
7,572436.029,5936088.235,572539.0194,5936106.741,0,12,0.021246173,0.012486376,-999,-999,-999,0.00441375,0.004413755
7,573807.7888,5936901.604,573813.2042,5936863.648,0,12,0.001131442,0.000664949,-999,-999,-999,0.00028862,0.000288618
7,573813.2042,5936863.648,573817.4423,5936825.223,0,12,0.00114235,0.000671359,-999,-999,-999,0.0002914,0.0002914
7,573607.336,5933223.901,573679.9885,5933306.467,0,12,0.006764416,0.003975447,-999,-999,-999,0.00114043,0.001140429
7,574638.8992,5933463.588,574638.6205,5933530.572,0,12,0.002036852,0.001197058,-999,-999,-999,0.00044011,0.000664191
7,574638.6205,5933530.572,574638.6106,5933536.589,0,12,0.000180179,0.000105891,-999,-999,-999,0.00004118,4.11768E-05
7,574638.6106,5933536.589,574643.126,5933597.825,0,12,0.001828788,0.001074779,-999,-999,-999,0.00041956,0.00041956
7,574320.8207,5934864.436,574340.162,5934891.615,0,12,0.000979917,0.000575897,-999,-999,-999,0.00018219,0.000182186
7,574182.6431,5934796.935,574300.0869,5934831.727,0,12,0.003934007,0.002312016,-999,-999,-999,0.00073141,0.000731408
7,574300.0869,5934831.727,574320.8207,5934864.436,0,12,0.001133532,0.000666177,-999,-999,-999,0.00021075,0.000210746
7,571858.8642,5934531.065,571920.4842,5934536.346,0,12,0.008773093,0.005155947,-999,-999,-999,0.00186654,0.002804143
7,572116.1038,5934527.409,572133.162,5934515.441,0,12,0.00295315,0.001735566,-999,-999,-999,0.0006283,0.000943915
7,572353.263,5934283.57,572479.061,5934187.745,0,12,0.017019156,0.010002158,-999,-999,-999,0.003955,0.00586922
7,572617.6021,5934100.483,572751.6003,5934037.851,0,12,0.013404602,0.007877885,-999,-999,-999,0.00350985,0.003509848
7,572751.6003,5934037.851,572800.6704,5934016.673,0,12,0.00498192,0.002927874,-999,-999,-999,0.00130326,0.00130326
7,572800.6704,5934016.673,572825.4968,5934007.477,0,12,0.002466749,0.001449708,-999,-999,-999,0.0006453,0.000645296
7,572299.9737,5933365.066,572258.6712,5933400.429,0,12,0.008181373,0.004808193,-999,-999,-999,0.00199867,0.003052162
7,572300.8586,5933364.263,572299.9737,5933365.066,0,12,0.000180372,0.000106005,-999,-999,-999,0.00004406,0.00006729
7,572366.9276,5933304.334,572300.8586,5933364.263,0,12,0.013413664,0.007883211,-999,-999,-999,0.00327689,0.005004133
7,572258.6712,5933400.429,572150.7511,5933482.89,0,12,0.019402236,0.011402694,-999,-999,-999,0.00485871,0.0073166
7,571820.9181,5932867.037,571820.0429,5932932.047,0,12,0.017882748,0.010509691,-999,-999,-999,0.00371248,0.003998334
7,571820.0429,5932932.047,571815.5605,5932993.32,0,12,0.016898427,0.009931206,-999,-999,-999,0.00350814,0.003778254
7,571799.2909,5933191.961,571792.0594,5933257.518,0,12,0.025247907,0.014838195,-999,-999,-999,0.00508046,0.008748948
7,571792.0594,5933257.518,571782.831,5933345.281,0,12,0.033781225,0.019853226,-999,-999,-999,0.00679756,0.011705928
7,571184.3278,5932438.154,571301.2411,5932432.047,0,12,0.008289534,0.004871759,-999,-999,-999,0.001373,0.001566881
7,571301.2411,5932432.047,571330.419,5932430.904,0,12,0.0020669,0.001214717,-999,-999,-999,0.00034234,0.000390684
7,571428.2354,5932413.116,571597.1289,5932365.476,0,12,0.008971116,0.005272325,-999,-999,-999,0.00138341,0.001588818
7,571597.1289,5932365.476,571633.8274,5932354.65,0,12,0.00195713,0.001150205,-999,-999,-999,0.0003018,0.000346615
7,571633.8274,5932354.65,571650.4271,5932348.171,0,12,0.000814118,0.000478457,-999,-999,-999,0.00014193,0.000162253
7,571633.8274,5932354.65,571645.9914,5932361.772,0,12,0.00043377,0.000254927,-999,-999,-999,0.00006156,7.05375E-05
7,573591.7378,5932957.587,573570.7298,5933035.995,0,12,0.007201208,0.00423215,-999,-999,-999,0.0017628,0.0017628
7,573582.8446,5932865.244,573591.7378,5932957.587,0,12,0.007886066,0.004634641,-999,-999,-999,0.00193045,0.001930448
7,573582.6325,5932863.04,573582.8446,5932865.244,0,12,0.000188633,0.00011086,-999,-999,-999,0.00004618,0.000046176
7,574376.5681,5936078.117,574395.1408,5936134.259,0,12,0.019124653,0.011239559,-999,-999,-999,0.00480143,0.007332882
7,573194.7537,5933430.206,573218.4351,5933478.996,0,12,0.014175425,0.008330897,-999,-999,-999,0.00326428,0.005131639
7,573218.4351,5933478.996,573300.4652,5933641.185,0,12,0.047503088,0.027917565,-999,-999,-999,0.01093889,0.017196572
7,573300.4652,5933641.185,573302.4344,5933645.078,0,12,0.001141663,0.000670955,-999,-999,-999,0.0002629,0.000413293
7,573302.4344,5933645.078,573313.415,5933668.337,0,12,0.006302564,0.003704017,-999,-999,-999,0.00149646,0.002313127
7,573448.3911,5933932.112,573479.1999,5933994.216,0,12,0.016067938,0.009443127,-999,-999,-999,0.00386196,0.003861965
7,573538.6264,5934112.076,573569.6868,5934172.434,0,12,0.015732031,0.009245714,-999,-999,-999,0.00378123,0.003781229
7,573479.1999,5933994.216,573493.6826,5934023.317,0,12,0.00665782,0.003912801,-999,-999,-999,0.00168584,0.002517861
7,573569.6868,5934172.434,573618.1691,5934270.544,0,12,0.025362137,0.014905328,-999,-999,-999,0.00609585,0.006095846
7,573618.1691,5934270.544,573628.3421,5934290.376,0,12,0.005166018,0.003036069,-999,-999,-999,0.00124166,0.001241664
7,573673.2905,5934379.167,573755.6889,5934543.623,0,12,0.037674415,0.022141253,-999,-999,-999,0.0095396,0.014247749
7,573755.6889,5934543.623,573764.1877,5934560.525,0,12,0.003875539,0.002277654,-999,-999,-999,0.00098133,0.001465655
7,573809.4624,5934649.313,573858.7513,5934746.57,0,12,0.022336043,0.013126892,-999,-999,-999,0.00565574,0.008447067
7,573858.7513,5934746.57,573869.6199,5934769.124,0,12,0.005128487,0.003014012,-999,-999,-999,0.00129859,0.001939496
7,574395.1408,5936134.259,574438.8456,5936267.055,0,12,0.043381775,0.025495469,-999,-999,-999,0.01100978,0.016716767
7,574438.8456,5936267.055,574442.9899,5936281.07,0,12,0.004046085,0.002377884,-999,-999,-999,0.00108948,0.001089482
7,571820.3992,5932610.183,571825.0163,5932667.45,0,12,0.017941928,0.010544471,-999,-999,-999,0.00355153,0.006155302
7,571910.911,5932479.238,572300.8421,5932370.276,0,12,0.016934304,0.009952291,-999,-999,-999,0.00299722,0.005285641
7,572300.8421,5932370.276,572317.9758,5932365.464,0,12,0.000744218,0.000437377,-999,-999,-999,0.00013172,0.00023229
7,572317.9758,5932365.464,572725.8708,5932250.903,0,12,0.017721169,0.010414731,-999,-999,-999,0.00313649,0.005531243
7,573676.3426,5937672.848,573758.9354,5937711.322,0,12,0.020692873,0.012161201,-999,-999,-999,0.00552734,0.008119186
7,574341.6683,5938201.825,574350.5425,5938210.297,0,12,0.001759027,0.00103378,-999,-999,-999,0.00047657,0.000701537
7,574506.015,5936470.643,574520.4472,5936513.926,0,12,0.011321458,0.006653621,-999,-999,-999,0.00256679,0.002566794
7,572069.3943,5934319.517,572092.6478,5934344.11,0,12,0.002483631,0.00145963,-999,-999,-999,0.00060542,0.000605417
7,575342.6075,5936373.978,575432.9834,5936363.82,0,12,0.01247155,0.00732953,-999,-999,-999,0.0034398,0.0034398
7,575432.9834,5936363.82,575477.5432,5936358.336,0,12,0.006154915,0.003617244,-999,-999,-999,0.0016976,0.001697598
7,575576.3553,5936344.533,575720.2063,5936325.401,0,12,0.019933214,0.01171475,-999,-999,-999,0.00549942,0.005499418
7,575720.2063,5936325.401,575799.5146,5936316.052,0,12,0.010739613,0.00631167,-999,-999,-999,0.00295913,0.002959126
7,575799.5146,5936316.052,575826.3244,5936312.892,0,12,0.003630954,0.002133912,-999,-999,-999,0.00100045,0.00100045
7,576206.3514,5933325.222,576256.3662,5933309.192,0,12,0.01112587,0.006538674,-999,-999,-999,0.00285397,0.002853973
7,572172.424,5939024.745,572202.3517,5939035.721,0,12,0.001487031,0.000873928,-999,-999,-999,0.00031635,0.000475958
7,571927.0666,5938933.277,571939.4953,5938937.853,0,12,0.000610693,0.000358904,-999,-999,-999,0.00011183,0.000169931
7,570267.9027,5934062.523,570232.6939,5934068.621,0,12,0.016378863,0.009625857,-999,-999,-999,0.0039468,0.0039468
7,570053.9752,5934100.964,569976.1968,5934113.607,0,12,0.029321607,0.017232308,-999,-999,-999,0.00763074,0.011656986
7,569976.1968,5934113.607,569924.5195,5934124.062,0,12,0.01962089,0.011531197,-999,-999,-999,0.0051062,0.007800406
7,569728.4334,5934162.282,569587.3559,5934188.349,0,12,0.050003803,0.029387235,-999,-999,-999,0.01306606,0.019920576
7,569390.9316,5934224.891,569368.5706,5934229.081,0,12,0.0092112,0.005413422,-999,-999,-999,0.00228784,0.002287835
7,569302.0673,5934240.92,569128.5266,5934254.705,0,12,0.060157832,0.035354758,-999,-999,-999,0.01605139,0.024239196
7,569368.5706,5934229.081,569302.0673,5934240.92,0,12,0.023321858,0.013706256,-999,-999,-999,0.00622277,0.009396999
7,569128.5266,5934254.705,569041.0583,5934253.333,0,12,0.034736219,0.020414476,-999,-999,-999,0.00862499,0.008624986
7,568302.4646,5934197.792,568254.2638,5934194.034,0,12,0.018937822,0.011129758,-999,-999,-999,0.00465126,0.00730387
7,568343.2185,5934200.969,568302.4646,5934197.792,0,12,0.016009253,0.009408638,-999,-999,-999,0.00393198,0.00617439
7,574492.6147,5937497.154,574530.6036,5937550.777,0,12,0.006413594,0.003769269,-999,-999,-999,0.00158565,0.002417589
7,574288.0938,5937957.565,574300.1391,5937966.107,0,12,0.001054135,0.000619515,-999,-999,-999,0.00027413,0.00041873
7,574300.1391,5937966.107,574304.0776,5937968.9,0,12,0.000344717,0.00020259,-999,-999,-999,0.00008964,0.000136931
7,574431.5575,5937410.66,574492.6147,5937497.154,0,12,0.010541158,0.006195039,-999,-999,-999,0.00262682,0.003995832
7,574892.9683,5937863.232,574924.6876,5937873.682,0,12,0.003673192,0.002158735,-999,-999,-999,0.00084486,0.001288341
7,574863.223,5937852.587,574892.9683,5937863.232,0,12,0.003474255,0.00204182,-999,-999,-999,0.0007991,0.001218566
7,574675.856,5937363.435,574623.8749,5937539.49,0,12,0.036055434,0.021189779,-999,-999,-999,0.00935683,0.009356832
7,574680.2186,5937339.31,574675.856,5937363.435,0,12,0.004809352,0.002826456,-999,-999,-999,0.00124809,0.001248086
7,573126.6246,5936659.531,573104.3437,5936743.882,0,12,0.026020786,0.015292416,-999,-999,-999,0.00625623,0.00625623
7,573300.4472,5932560.24,573218.3307,5932607.473,0,12,0.034916952,0.020520693,-999,-999,-999,0.01123333,0.011233326
7,573598.257,5932365.443,573300.4472,5932560.24,0,12,0.131231448,0.077124722,-999,-999,-999,0.04221919,0.042219194
7,573800.2425,5932221.271,573598.257,5932365.443,0,12,0.091462668,0.05375261,-999,-999,-999,0.02942496,0.02942496
7,574157.7359,5931977.123,573800.2425,5932221.271,0,12,0.159550356,0.093767744,-999,-999,-999,0.05132983,0.051329827
7,574300.0379,5931884.733,574157.7359,5931977.123,0,12,0.062528532,0.036748018,-999,-999,-999,0.0201164,0.0201164
7,574329.0412,5931865.63,574300.0379,5931884.733,0,12,0.012798216,0.007521512,-999,-999,-999,0.00411738,0.004117385
7,574535.9814,5931730.1,574329.0412,5931865.63,0,12,0.091167948,0.053579403,-999,-999,-999,0.02933014,0.029330144
7,573218.3307,5932607.473,573120.3905,5932660.223,0,12,0.040999236,0.024095251,-999,-999,-999,0.01319009,0.013190091
7,573120.3905,5932660.223,572945.5502,5932751.933,0,12,0.072762684,0.042762629,-999,-999,-999,0.02340889,0.023408885
7,568485.6589,5933864.931,568576.1949,5933908.894,0,12,0.008993631,0.005285557,-999,-999,-999,0.00165132,0.001651316
7,568238.4436,5933746.456,568302.4576,5933777.321,0,12,0.006349759,0.003731753,-999,-999,-999,0.00116588,0.001165876
7,568302.4576,5933777.321,568485.6589,5933864.931,0,12,0.018145358,0.010664027,-999,-999,-999,0.00333166,0.00333166
7,568561.643,5934491.67,568673.3822,5934514.289,0,12,0.017902429,0.010521257,-999,-999,-999,0.00516875,0.007416101
7,576621.6967,5939284.507,576713.5904,5939302.788,0,12,0.004159484,0.002444529,-999,-999,-999,0.0011785,0.001731164
7,576723.8563,5939303.328,576799.166,5939285.015,0,12,0.003783952,0.002223829,-999,-999,-999,0.00102973,0.001543046
7,576799.166,5939285.015,576831.1931,5939277.227,0,12,0.001608936,0.000945572,-999,-999,-999,0.00043784,0.000656103
7,576831.1931,5939277.227,576828.268,5938900.817,0,12,0.012991348,0.007635015,-999,-999,-999,0.00357083,0.003570832
7,576828.268,5938900.817,576828.1075,5938866.88,0,12,0.001170936,0.000688159,-999,-999,-999,0.00032185,0.000321846
7,576828.1075,5938866.88,576828.1148,5938862.802,0,12,0.000140719,8.27007E-05,-999,-999,-999,0.00003868,3.86784E-05
7,576828.1148,5938862.802,576840.0905,5938730.544,0,12,0.004607864,0.002708042,-999,-999,-999,0.00126653,0.001266528
7,576840.0905,5938730.544,576906.9318,5938609.041,0,12,0.004784798,0.002812026,-999,-999,-999,0.00131516,0.00131516
7,576906.9318,5938609.041,576945.8241,5938539.034,0,12,0.002763339,0.001624014,-999,-999,-999,0.00075954,0.000759538
7,575547.9625,5938862.823,575652.1964,5938909.463,0,12,0.016182308,0.009510342,-999,-999,-999,0.00339231,0.003392306
7,575352.3982,5938845.892,575547.9625,5938862.823,0,12,0.02819636,0.016571001,-999,-999,-999,0.00591082,0.005910818
7,575652.1964,5938909.463,575761.4917,5938949.8,0,12,0.016001906,0.00940432,-999,-999,-999,0.00353023,0.003530228
7,575908.7372,5939083.969,576023.972,5939122.542,0,12,0.014872166,0.008740372,-999,-999,-999,0.00345047,0.005271552
7,576023.972,5939122.542,576037.8665,5939124.111,0,12,0.00169321,0.000995099,-999,-999,-999,0.00039284,0.000600171
7,576037.8665,5939124.111,576109.838,5939133.506,0,12,0.009926513,0.005833812,-999,-999,-999,0.00218992,0.002189918
7,576109.838,5939133.506,576171.1239,5939155.596,0,12,0.008920328,0.005242476,-999,-999,-999,0.00196794,0.00196794
7,573652.7731,5938942.323,573705.9628,5938990.293,0,12,0.008658186,0.005088416,-999,-999,-999,0.00210651,0.003136479
7,573705.9628,5938990.293,573713.1571,5938997.346,0,12,0.001218067,0.000715858,-999,-999,-999,0.00029635,0.000441252
7,573842.6435,5939149.286,573850.0482,5939159.103,0,12,0.001283136,0.000754099,-999,-999,-999,0.00034735,0.000347352
7,573850.0482,5939159.103,573879.4772,5939202.905,0,12,0.006379144,0.003749023,-999,-999,-999,0.00155203,0.002310882
7,573879.4772,5939202.905,573900.0802,5939277.236,0,12,0.009396518,0.005522334,-999,-999,-999,0.00228614,0.003403944
7,573915.5939,5939362.651,573922.4933,5939397.357,0,12,0.005369472,0.003155639,-999,-999,-999,0.00130697,0.001969125
7,573900.0802,5939277.236,573915.5939,5939362.651,0,12,0.013173408,0.007742012,-999,-999,-999,0.0032065,0.004831031
7,574890.1559,5939398.577,574847.0107,5939497.712,0,12,0.008433397,0.004956308,-999,-999,-999,0.00200526,0.003065408
7,574267.822,5939166.893,574300.1602,5939234.227,0,12,0.00729209,0.004285562,-999,-999,-999,0.0014653,0.002506329
7,574300.1602,5939234.227,574369.5345,5939347.01,0,12,0.012920148,0.007593171,-999,-999,-999,0.00259622,0.004440722
7,572446.2966,5939125.97,572552.0551,5939164.953,0,12,0.004221734,0.002481113,-999,-999,-999,0.00120879,0.001767513
7,572552.0551,5939164.953,572663.0316,5939205.855,0,12,0.004034712,0.0023712,-999,-999,-999,0.00120686,0.001206864
7,572663.0316,5939205.855,572800.7576,5939257.165,0,12,0.005558112,0.003266502,-999,-999,-999,0.00176448,0.002466596
7,572800.7576,5939257.165,572916.6022,5939301.212,0,12,0.004686822,0.002754445,-999,-999,-999,0.00148788,0.002079932
7,573063.5621,5939362.665,573117.0439,5939387.845,0,12,0.002485654,0.001460819,-999,-999,-999,0.00080667,0.001117746
7,572916.6022,5939301.212,573063.5621,5939362.665,0,12,0.006700843,0.003938085,-999,-999,-999,0.00217463,0.003013227
7,573117.0439,5939387.845,573186.3751,5939425.844,0,12,0.003324153,0.001953605,-999,-999,-999,0.00107879,0.001494801
7,573300.5533,5938935.634,573257.0435,5939108.523,0,12,0.004934944,0.002900267,-999,-999,-999,0.0014696,0.001469604
7,573307.9498,5938906.243,573300.5533,5938935.634,0,12,0.000838954,0.000493054,-999,-999,-999,0.00024984,0.000249837
7,573272.1424,5939362.662,573272.8816,5939373.158,0,12,0.000291365,0.000171235,-999,-999,-999,0.00008677,8.67672E-05
7,573257.0435,5939108.523,573272.1424,5939362.662,0,12,0.00705336,0.004145259,-999,-999,-999,0.00210046,0.002100458
7,573272.8816,5939373.158,573273.3497,5939379.753,0,12,0.000182899,0.00010749,-999,-999,-999,0.00005447,5.44664E-05
7,572251.3717,5939423.046,572243.0697,5939474.067,0,12,0.004064445,0.002388674,-999,-999,-999,0.00104742,0.00104742
7,572253.6244,5939189.418,572255.9314,5939283.906,0,12,0.008615917,0.005063574,-999,-999,-999,0.00202594,0.003079142
7,573320.3278,5938862.86,573307.9498,5938906.243,0,12,0.001248747,0.000733889,-999,-999,-999,0.00037187,0.000371871
7,573346.8568,5938814.138,573320.3278,5938862.86,0,12,0.00155118,0.000911629,-999,-999,-999,0.00046193,0.000461934
7,570202.2537,5933864.902,570192.8469,5933895.38,0,12,0.001323722,0.000777952,-999,-999,-999,0.00030516,0.000305155
7,570240.9563,5933810.463,570202.2537,5933864.902,0,12,0.002788443,0.001638768,-999,-999,-999,0.00064281,0.000642814
7,570192.8469,5933895.38,570173.4939,5933983.927,0,12,0.006078435,0.003572296,-999,-999,-999,0.0015609,0.0015609
7,570120.1909,5934204.229,570114.7135,5934225.95,0,12,0.001588645,0.000933647,-999,-999,-999,0.00044551,0.000657734
7,570114.7135,5934225.95,570087.9861,5934343.424,0,12,0.008547207,0.005023194,-999,-999,-999,0.00239693,0.003538729
7,570082.817,5934364.705,570067.7955,5934426.551,0,12,0.005140716,0.003021199,-999,-999,-999,0.00135999,0.001359991
