nRun,SumOfSquares,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR,subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE,subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT,subtype_CaseGroup1_Bus95_Petrofac_LineMW,subtype_CaseGroup1_Bus95_Petrofac_LineMVR
114,75299.791148809556,3157.5246548764817,318.83868516393892,37594.792648777773,4967.8128290210607,3187.2468743230174,318.66114392265479,21108.984701569083,1123.5968720509197,3187.5024250747547,318.65964264839056,15.319472557935651,0.85119882354309684
115,75298.969053803041,3157.2402293464006,318.85848640740966,37594.774159070483,4967.8094684058742,3186.9592649530941,318.68094572196549,21108.984701569083,1123.5968720509197,3187.2147883671455,318.67944440105691,15.319495885442816,0.8511976241578384
116,75302.095726014653,3158.3796392403906,318.77760681207366,37594.746420640193,4967.7590550855384,3188.1115882524919,318.60006401597451,21108.98816526647,1123.5966722711535,3188.3672233569514,318.59856288559712,15.319527980364258,0.8512002074502143
117,75297.984146129122,3156.9237261832709,318.8797321976075,37594.709441252897,4967.7750193464526,3186.6392942162111,318.70219166635968,21108.991631869925,1123.5968720509197,3186.894788996196,318.70069065245042,15.319551307913624,0.85120638891574096
118,75297.664662654977,3156.8146938339728,318.88728726819528,37594.70019253104,4967.7716587440527,3186.5290454253063,318.70974713281635,21108.991631869925,1123.5968720509197,3186.7845290114469,318.7082457440668,15.319554204288444,0.85120483893421695
119,75298.096364340046,3156.9807040547989,318.87526112655996,37594.681702846487,4967.75569448854,3186.696958484983,318.69772076902757,21108.991631869925,1123.5972716105064,3186.9524589637681,318.6962194086056,15.319527980364258,0.8512127364738481
120,75302.37970212652,3158.527287071061,318.76589232738047,37594.667835586049,4967.7061229955762,3188.261030462626,318.58834958112186,21108.991631869925,1123.5972716105064,3188.5166805930335,318.58684847834178,15.319536747763282,0.85121480312578079
121,75302.207075738857,3158.4909960858436,318.76769487139825,37594.621607525223,4967.6767151477716,3188.2244053123577,318.5901523370535,21108.998559266107,1123.5974713903258,3188.4800528450683,318.58865123002636,15.319551307913624,0.85121841977270019
122,75299.860228085832,3157.6643651090435,318.82554431453326,37594.598491566525,4967.678395432772,3187.3884848753937,318.64800280529596,21108.998559266107,1123.5970718307044,3187.6440525959056,318.64650156198729,15.319542540510438,0.85121618704588853
123,75299.924374125418,3157.7021685675491,318.82237743782025,37594.570757078916,4967.6573904810657,3187.4267684558404,318.64483573942545,21109.005486663435,1123.5980707298918,3187.6823410986967,318.64333486058899,15.319606730484686,0.85123628169260901
124,75299.119718134476,3157.4241441801091,318.84163999069671,37594.552263548328,4967.6506679473496,3187.1456398818727,318.6640986406677,21109.00895036252,1123.5976711701637,3187.4011854460709,318.66259771646588,15.319627083431431,0.85123216679155367
125,75297.383543370248,3156.8327889743105,318.88261757114543,37594.496790739569,4967.6380658519483,3186.5476771247977,318.70507695064521,21109.005486663435,1123.5974713903258,3186.8031659739731,318.70357592994139,15.319595066686686,0.85123113345473445
126,75300.104271773584,3157.8255019996973,318.81206984156034,37594.469056289476,4967.5935343473438,3187.5516498400566,318.63452815751509,21109.00895036252,1123.5978709500189,3187.8072353938455,318.6330269459483,15.319618394287126,0.85122925130713956
127,75299.124404911985,3157.4749129178217,318.83672100096015,37594.469056289476,4967.5994167064728,3187.1971099404959,318.65917959257132,21109.00895036252,1123.5978709500189,3187.4526620846827,318.65767867995402,15.319615419625681,0.85123096738280413
128,75303.034038038066,3158.9091412997714,318.73477567913812,37594.413583542104,4967.5313602937849,3188.6476118589835,318.55723231875402,21109.01241406189,1123.5980707298918,3188.9033034639624,318.55573128928393,15.319574635480752,0.85123886504364488
129,75299.45934463352,3157.6430533503103,318.82361554618274,37594.385845244848,4967.5448037946935,3187.3672717720315,318.64607386002245,21109.01241406189,1123.5980707298918,3187.6228409004775,318.64457262125774,15.319545436884429,0.85123731503255284
130,75301.120310832164,3158.2568052684765,318.77979968639949,37594.358110835667,4967.5069951400619,3187.9880069538517,318.60225699353441,21109.015877761551,1123.5972716105064,3188.2436359744579,318.60075585799063,15.319568764447085,0.8512259852324281
131,75302.629768319326,3158.8159633354867,318.73980778636445,37594.33037255887,4967.4708668792146,3188.5535355498346,318.5622637382175,21109.019341461491,1123.5968720509197,3188.8092188653977,318.56076269689356,15.319539644136723,0.85122375249569437
132,75304.600587739857,3159.529243150937,318.68940459780106,37594.321127761497,4967.446500464247,3189.2748825816839,318.51185959852836,21109.019341461491,1123.5964724914049,3189.5306354793424,318.51035867595942,15.319542540510438,0.85121893643717284
133,75305.44855341193,3159.8552115499997,318.66587019276329,37594.284144705518,4967.4162532644723,3189.6045866198551,318.48832461165262,21109.019341461491,1123.5968720509197,3189.8603708098772,318.48682338761273,15.319533773109761,0.8512209846443044
134,75303.825199497092,3159.2880553470277,318.70538115413018,37594.256410333852,4967.4128927834263,3189.0310712270052,318.52783670120238,21109.022805161712,1123.5968720509197,3189.2868019246375,318.52633538404336,15.319522109339532,0.8512153197891561
135,75303.050219612443,3159.024348541338,318.72354936354151,37594.22867209457,4967.404491585783,3188.7644285110405,318.54600520376329,21109.026268862228,1123.5970718307044,3189.0201327055338,318.54450420074426,15.319530876736872,0.85121583645268806
136,75300.034614916949,3157.9529423705289,318.79882241100438,37594.210182525967,4967.4196151562546,3187.6809533227706,318.62128013216756,21109.026268862228,1123.5974713903258,3187.9365542234614,318.61977895180951,15.31952508399192,0.85122048643153203
137,75302.841744703284,3158.960190632903,318.72779870837047,37594.210182525967,4967.3952488669847,3188.6995740268408,318.55025479272592,21109.026268862228,1123.5974713903258,3188.9552722328108,318.54875377969495,15.319507549203063,0.8512213352385648
138,75304.152405248402,3159.4366788357092,318.69402932105231,37594.200933865533,4967.3759247477519,3189.1814611401201,318.51648481806848,21109.026268862228,1123.5976711701637,3189.4372069035148,318.51498388460186,15.319536747763282,0.85122495189936098
139,75300.88743000981,3158.2804277355485,318.77499829772228,37594.173199524557,4967.3834872131629,3188.0122101167253,318.59745551415836,21109.033199169884,1123.5978709500189,3188.2678434955619,318.59595438992602,15.319557100663536,0.85122650189919702
140,75300.018376850829,3157.9747204767018,318.79637628914685,37594.159332357907,4967.3843273308303,3187.7030696966372,318.61883397754519,21109.036662871244,1123.5982705097824,3187.9586737424788,318.61733280294959,15.319548411539081,0.85122838404375201
141,75300.125070744049,3158.0259263522244,318.7924321606028,37594.136216541337,4967.3708840470699,3187.7548875341304,318.61488987644145,21109.036662871244,1123.5984702896915,3188.0104981744112,318.6133887111373,15.319583402893123,0.85123078285845621
142,75297.029146206798,3156.9315642060578,318.86916153477318,37594.108482224241,4967.380125333606,3186.6482178899764,318.69162109032834,21109.036662871244,1123.5986700696176,3186.9037209310641,318.69012010131172,15.319562971694971,0.85123698288750238
143,75302.605843663085,3158.9645993254489,318.72485047914085,37594.053005865062,4967.292747875229,3188.704300448032,318.54730702779466,21109.043590274821,1123.5988698495617,3188.9600022317532,318.54580602170853,15.319536747763282,0.85122751678080644
144,75301.509710748578,3158.5814862084771,318.75147180163907,37594.034516339663,4967.2860255882479,3188.3169025165253,318.57392878820519,21109.05051767953,1123.5990696295239,3188.5725673097618,318.57242771939895,15.319565868070891,0.85123129952668097
145,75304.584037305351,3159.6937036018398,318.67287968931606,37594.020649198588,4967.2515783437702,3189.4416978052495,318.49533501069379,21109.047053977036,1123.5990696295239,3189.6974698163008,318.49383412705981,15.319533773109761,0.851232332863601
146,75306.007036745286,3160.2095024496361,318.63640601572581,37594.011404439305,4967.2339347138231,3189.9633337118134,318.45886079198982,21109.047053977036,1123.5992694095032,3190.2191571377489,318.4573596373919,15.319519212967748,0.85123524835329212
147,75302.294826832833,3158.8909457867799,318.72897878941154,37593.988288668203,4967.2524184502854,3188.6299215535614,318.55143525896608,21109.047053977036,1123.5994691895005,3188.8856169668957,318.54993424315381,15.31952508399192,0.85123886504364488
148,75299.280497050757,3157.8156758313585,318.80457351257445,37593.979043912892,4967.2709022211375,3187.5425329431146,318.62703177411373,21109.047053977036,1123.5992694095032,3187.7981237774625,318.62553058020637,15.319519212967748,0.8512398983851569
149,75304.559810109669,3159.7280779395142,318.66933083866184,37593.946683400412,4967.2070499810725,3189.4765713009456,318.4917864349257,21109.047053977036,1123.5998687495487,3189.7323480989403,318.49028520272714,15.319513420225,0.85124076565441009
150,75302.706680257295,3159.0728886614038,318.71521036105861,37593.928193901156,4967.211250495523,3188.8140131313494,318.53766709641951,21109.05051767953,1123.6002683096676,3189.0697272199268,318.53616611304545,15.319533773109761,0.85124351508538809
151,75304.234177543185,3159.6264225827258,318.67595692299716,37593.914326779697,4967.189406430206,3189.3738218223511,318.49841317168836,21109.057445085382,1123.6010681005225,3189.6295899823053,318.49691228080155,15.319562971694971,0.85125141280443695
152,75300.172118609233,3158.1842356060365,318.77725329615652,37593.88658866661,4967.2104103924912,3187.9153867241512,318.59971166947793,21109.057445085382,1123.6010681005225,3188.171015091827,318.59821053993051,15.319542540510438,0.85125089613010807
153,75301.167792020278,3158.5594924461602,318.75031738811361,37593.858854441605,4967.1835257234025,3188.2949263051319,318.57277541017038,21109.05398138232,1123.6012678806796,3188.5505913466154,318.57127434408153,15.319533773109761,0.85125157887836145
154,75303.269309850613,3159.3174440920743,318.69675889823367,37593.849605824369,4967.1600001118759,3189.0614507111109,318.51921577647425,21109.057445085382,1123.6016674410473,3189.3171894036768,318.51771483657313,15.319560075319323,0.85125759445588844
155,75300.572708384716,3158.3553566230994,318.76444365415682,37593.840361086113,4967.1776436105147,3188.0885128462351,318.58690202534802,21109.057445085382,1123.6016674410473,3188.3441583186577,318.58540128295743,15.319557100663536,0.8512593105601225
156,75299.543471182129,3157.9891527140462,318.79018639292445,37593.835738717404,4967.1826856227144,3187.7181817305209,318.61264544819801,21109.057445085382,1123.6016674410473,3187.9737920284388,318.61114428818126,15.319574635480752,0.85125707777968374
157,75300.538068732611,3158.3470177843428,318.76489178910117,37593.831116348985,4967.1726030104392,3188.0800953237986,318.58735003547656,21109.060908788731,1123.6016674410473,3188.3357404587368,318.58584893505127,15.319571739104003,0.85125707777968374
158,75297.323206560657,3157.2109221863466,318.8445634041999,37593.803378266595,4967.1835257234025,3186.931216826832,318.66702373930832,21109.057445085382,1123.6020670014864,3187.1867504075203,318.66552280821782,15.31952508399192,0.85126602737182411
159,75300.424567223206,3158.3264489206053,318.76581626927629,37593.79875590017,4967.1532793242768,3188.0593440441517,318.58827497212485,21109.057445085382,1123.6026663422781,3188.3149872178028,318.58677422650049,15.319501678182249,0.85127324243808999
160,75297.872656272855,3157.4300419861729,318.828433728287,37593.766399343112,4967.1515991280894,3187.1528785217974,318.65089391354985,21109.060908788731,1123.6028661225773,3187.4084345384726,318.64939302044581,15.319533773109761,0.85127340851414413
161,75303.074183547054,3159.2951026528835,318.6969445598923,37593.766399343112,4967.1062297097415,3189.0389975726139,318.51940210029488,21109.064372492372,1123.6032656832294,3189.2947353649101,318.51790115995487,15.319557100663536,0.85127580739228803
162,75301.114144199761,3158.6019581121641,318.74549622561159,37593.747906010358,4967.110431591118,3188.3380566678111,318.5679548766006,21109.067839102085,1123.6034654635821,3188.5937279559466,318.56645382186866,15.319577531857776,0.85127684075622256
163,75304.011090851796,3159.664862849354,318.66994885137393,37593.706300875587,4967.0625420889864,3189.4130265694416,318.49240606008874,21109.067839102085,1123.6036652439523,3189.6687996899786,318.49090518335601,15.319519212967748,0.85127512463431843
164,75305.356291272605,3160.1684358601556,318.63392445940644,37593.669321999834,4967.0297757947301,3189.9223385742425,318.45638099785452,21109.067839102085,1123.6044643656121,3190.1781614860092,318.45488020600726,15.319495885442816,0.85127254122826235
165,75298.599383375142,3157.7725703434066,318.80196881599852,37593.618472197566,4967.0575015473114,3187.4995028108747,318.62442923092033,21109.071302806286,1123.604863926548,3187.7550930492848,318.62292840014396,15.319475454303024,0.85127479248189153
166,75303.144362346851,3159.4126844403127,318.6861141488825,37593.599978901198,4967.0070920426097,3189.1581571012553,318.5085722079275,21109.07476651077,1123.6052634875555,3189.4139064482642,318.50707129310433,15.319472557935651,0.85128320703001004
167,75300.489344631918,3158.4666219960982,318.75254766122345,37593.59073419364,4967.0213749210689,3188.2014390382915,318.5750072039109,21109.07476651077,1123.6054632680855,3188.4570980728568,318.57350648953661,15.319504652832656,0.85128062361168999
168,75303.300612638108,3159.4766254792553,318.68138058799258,37593.586111840283,4966.9978496935355,3189.2228445702458,318.5038385380397,21109.07476651077,1123.6054632680855,3189.4786010289795,318.50233763436972,15.319510445573746,0.85128304095300011
169,75305.195630061295,3160.1832958499681,318.63075210843027,37593.539884444515,4966.947441901063,3189.9375812522403,318.45320917391871,21109.081693920602,1123.6058628291996,3190.193407034476,318.45170838954556,15.319516316596237,0.85127684075622256
170,75299.7923664634,3158.2532422928148,318.76650543458948,37593.526017394674,4966.984408342285,3187.9857608851212,318.58896573039726,21109.081693920602,1123.6060626097831,3188.2414011085816,318.58746498314599,15.319562971694971,0.8512807896884641
171,75299.367907487671,3158.1022897397411,318.77707046779949,37593.521395045296,4966.9852484262074,3187.8331147589824,318.59953067697643,21109.085157625941,1123.6064621710036,3188.0887398281452,318.59802990484167,15.319583402893123,0.85128543984471605
172,75300.064543305562,3158.4224094244923,318.75259515191408,37593.396580086046,4966.9071138779145,3188.1570357769547,318.57505575229419,21109.088621331561,1123.6080604165954,3188.4126919019,318.57355503780559,15.319542540510438,0.85128200758530248
173,75299.617147657074,3158.269817452499,318.76314995639962,37593.382713062638,4966.9029134920611,3188.0027413650255,318.58561118677085,21109.088621331561,1123.6082601973742,3188.2583833985855,318.58411044742058,15.319539644136723,0.85128612260682235
174,75303.968311131423,3159.8303712555453,318.65311705547782,37593.382713062638,4966.8634271328192,3189.5809207158227,318.47557574145605,21109.092085037475,1123.6084599781711,3189.8367152526689,318.47407490437985,15.319562971694971,0.85128802327034414
175,75299.268390006575,3158.1529818808726,318.77105787225662,37593.368846041783,4966.8936726494367,3187.8846208575233,318.59351904203544,21109.092085037475,1123.6084599781711,3188.1402525088033,318.5920182840598,15.319586299270975,0.85128955487453162
176,75299.225002494917,3158.1373028127878,318.77211126861408,37593.364223702061,4966.8919924971551,3187.8687699163934,318.5945725019933,21109.09901245014,1123.6086597589854,3188.1244009321535,318.59307174153645,15.3195920920275,0.85129282107119608
177,75303.192401812354,3159.5620078641468,318.67167364912058,37593.364223702061,4966.8575466189832,3189.309563153879,318.49413287579137,21109.095548743666,1123.6088595398176,3189.5653321258724,318.49263235191711,15.319586299270975,0.8512948878203449
178,75301.286094181414,3158.8845868680819,318.71927612440652,37593.350352806818,4966.8693076501349,3188.6245074083513,318.54173636758946,21109.095548743666,1123.6094595528266,3188.8802105104342,318.54023573158196,15.319568764447085,0.85130365307899236
