primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,supercritical,53,500,381.5,50.14,2508362.50,16
bituminous,supercritical,53,600,457.8,47.98,3010035.00,16
bituminous,supercritical,53,700,534,46.32,3511050.00,16
bituminous,supercritical,53,800,610.3,44.99,4012722.50,16
bituminous,supercritical,53,900,686.6,43.89,4514395.00,16
bituminous,supercritical,53,1000,762.9,42.96,5016067.50,16
bituminous,supercritical,53,1100,839.2,42.15,5517740.00,16
bituminous,supercritical,53,1200,915.4,41.43,6018755.00,16
bituminous,supercritical,53,1300,991.7,40.79,6520427.50,16
bituminous,supercritical,53,1400,1068,40.27,7022100.00,16
bituminous,supercritical,53,1500,1144,39.88,7521800.00,16
bituminous,supercritical,53,1600,1221,39.54,8028075.00,16
bituminous,supercritical,53,1700,1297,39.24,8527775.00,16
bituminous,supercritical,53,1800,1373,38.97,9027475.00,16
bituminous,supercritical,53,1900,1449,38.72,9527175.00,16
bituminous,supercritical,53,2000,1526,38.49,10033450.00,16
bituminous,supercritical,53,2100,1602,38.29,10533150.00,16
bituminous,supercritical,53,2200,1678,38.09,11032850.00,16
bituminous,supercritical,53,2300,1755,37.91,11539125.00,16
bituminous,supercritical,53,2400,1831,37.74,12038825.00,16
bituminous,supercritical,53,2500,1907,37.58,12538525.00,16
bituminous,supercritical,57,100,76.35,85.91,502001.25,17
bituminous,supercritical,57,200,152.6,64.73,1003345.00,17
bituminous,supercritical,57,300,228.9,56.62,1505017.50,17
bituminous,supercritical,57,400,305.2,52.11,2006690.00,17
bituminous,supercritical,57,500,381.5,49.17,2508362.50,17
bituminous,supercritical,57,600,457.8,47.04,3010035.00,17
bituminous,supercritical,57,700,534,45.42,3511050.00,17
bituminous,supercritical,57,800,610.3,44.12,4012722.50,17
bituminous,supercritical,57,900,686.6,43.04,4514395.00,17
bituminous,supercritical,57,1000,762.9,42.13,5016067.50,17
bituminous,supercritical,57,1100,839.2,41.33,5517740.00,17
bituminous,supercritical,57,1200,915.4,40.63,6018755.00,17
bituminous,supercritical,57,1300,991.7,39.99,6520427.50,17
bituminous,supercritical,57,1400,1068,39.49,7022100.00,17
bituminous,supercritical,57,1500,1144,39.11,7521800.00,17
bituminous,supercritical,57,1600,1221,38.78,8028075.00,17
bituminous,supercritical,57,1700,1297,38.48,8527775.00,17
bituminous,supercritical,57,1800,1373,38.21,9027475.00,17
bituminous,supercritical,57,1900,1449,37.97,9527175.00,17
bituminous,supercritical,57,2000,1526,37.75,10033450.00,17
bituminous,supercritical,57,2100,1602,37.54,10533150.00,17
bituminous,supercritical,57,2200,1678,37.35,11032850.00,17
bituminous,supercritical,57,2300,1755,37.17,11539125.00,17
bituminous,supercritical,57,2400,1831,37,12038825.00,17
bituminous,supercritical,57,2500,1907,36.84,12538525.00,17
bituminous,supercritical,60,100,76.35,84.83,502001.25,18
bituminous,supercritical,60,200,152.6,63.83,1003345.00,18
bituminous,supercritical,60,300,228.9,55.8,1505017.50,18
bituminous,supercritical,60,400,305.2,51.35,2006690.00,18
bituminous,supercritical,60,500,381.5,48.44,2508362.50,18
bituminous,supercritical,60,600,457.8,46.34,3010035.00,18
bituminous,supercritical,60,700,534,44.74,3511050.00,18
bituminous,supercritical,60,800,610.3,43.46,4012722.50,18
bituminous,supercritical,60,900,686.6,42.4,4514395.00,18
bituminous,supercritical,60,1000,762.9,41.5,5016067.50,18
bituminous,supercritical,60,1100,839.2,40.72,5517740.00,18
bituminous,supercritical,60,1200,915.4,40.02,6018755.00,18
bituminous,supercritical,60,1300,991.7,39.4,6520427.50,18
bituminous,supercritical,60,1400,1068,38.9,7022100.00,18
bituminous,supercritical,60,1500,1144,38.53,7521800.00,18
bituminous,supercritical,60,1600,1221,38.2,8028075.00,18
bituminous,supercritical,60,1700,1297,37.91,8527775.00,18
bituminous,supercritical,60,1800,1373,37.65,9027475.00,18
bituminous,supercritical,60,1900,1449,37.41,9527175.00,18
bituminous,supercritical,60,2000,1526,37.19,10033450.00,18
bituminous,supercritical,60,2100,1602,36.99,10533150.00,18
bituminous,supercritical,60,2200,1678,36.8,11032850.00,18
bituminous,supercritical,60,2300,1755,36.62,11539125.00,18
bituminous,supercritical,60,2400,1831,36.45,12038825.00,18
bituminous,supercritical,60,2500,1907,36.29,12538525.00,18
bituminous,supercritical,63,100,76.35,83.76,502001.25,19
bituminous,supercritical,63,200,152.6,62.92,1003345.00,19
bituminous,supercritical,63,300,228.9,54.98,1505017.50,19
bituminous,supercritical,63,400,305.2,50.58,2006690.00,19
