primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,50,200,121.1,67.62,796232.50,15
anthracite,supercritical,50,300,181.6,60.15,1194020.00,15
anthracite,supercritical,50,400,242.2,55.99,1592465.00,15
anthracite,supercritical,50,500,302.7,53.26,1990252.50,15
anthracite,supercritical,50,600,363.2,51.29,2388040.00,15
anthracite,supercritical,50,700,423.7,49.78,2785827.50,15
anthracite,supercritical,50,800,484.3,48.58,3184272.50,15
anthracite,supercritical,50,900,544.8,47.58,3582060.00,15
anthracite,supercritical,50,1000,605.3,46.74,3979847.50,15
anthracite,supercritical,50,1100,665.8,46,4377635.00,15
anthracite,supercritical,50,1200,726.4,45.36,4776080.00,15
anthracite,supercritical,50,1300,786.9,44.78,5173867.50,15
anthracite,supercritical,50,1400,847.4,44.26,5571655.00,15
anthracite,supercritical,50,1500,907.9,43.78,5969442.50,15
anthracite,supercritical,50,1600,968.5,43.46,6367887.50,15
anthracite,supercritical,50,1700,1029,43.17,6765675.00,15
anthracite,supercritical,50,1800,1090,42.92,7166750.00,15
anthracite,supercritical,50,1900,1150,42.69,7561250.00,15
anthracite,supercritical,50,2000,1211,42.48,7962325.00,15
anthracite,supercritical,50,2100,1271,42.29,8356825.00,15
anthracite,supercritical,50,2200,1332,42.11,8757900.00,15
anthracite,supercritical,50,2300,1392,41.95,9152400.00,15
anthracite,supercritical,50,2400,1453,41.8,9553475.00,15
anthracite,supercritical,50,2500,1513,41.66,9947975.00,15
anthracite,supercritical,53,100,60.58,85.97,398313.50,16
anthracite,supercritical,53,200,121.1,66.68,796232.50,16
anthracite,supercritical,53,300,181.6,59.29,1194020.00,16
anthracite,supercritical,53,400,242.2,55.18,1592465.00,16
anthracite,supercritical,53,500,302.7,52.49,1990252.50,16
anthracite,supercritical,53,600,363.2,50.55,2388040.00,16
anthracite,supercritical,53,700,423.7,49.07,2785827.50,16
anthracite,supercritical,53,800,484.3,47.88,3184272.50,16
anthracite,supercritical,53,900,544.8,46.9,3582060.00,16
anthracite,supercritical,53,1000,605.3,46.07,3979847.50,16
anthracite,supercritical,53,1100,665.8,45.35,4377635.00,16
anthracite,supercritical,53,1200,726.4,44.72,4776080.00,16
anthracite,supercritical,53,1300,786.9,44.15,5173867.50,16
anthracite,supercritical,53,1400,847.4,43.64,5571655.00,16
anthracite,supercritical,53,1500,907.9,43.17,5969442.50,16
anthracite,supercritical,53,1600,968.5,42.85,6367887.50,16
anthracite,supercritical,53,1700,1029,42.57,6765675.00,16
anthracite,supercritical,53,1800,1090,42.32,7166750.00,16
anthracite,supercritical,53,1900,1150,42.09,7561250.00,16
anthracite,supercritical,53,2000,1211,41.89,7962325.00,16
anthracite,supercritical,53,2100,1271,41.7,8356825.00,16
anthracite,supercritical,53,2200,1332,41.53,8757900.00,16
anthracite,supercritical,53,2300,1392,41.37,9152400.00,16
anthracite,supercritical,53,2400,1453,41.22,9553475.00,16
anthracite,supercritical,53,2500,1513,41.08,9947975.00,16
anthracite,supercritical,57,100,60.58,84.49,398313.50,17
anthracite,supercritical,57,200,121.1,65.42,796232.50,17
anthracite,supercritical,57,300,181.6,58.14,1194020.00,17
anthracite,supercritical,57,400,242.2,54.1,1592465.00,17
anthracite,supercritical,57,500,302.7,51.46,1990252.50,17
anthracite,supercritical,57,600,363.2,49.57,2388040.00,17
anthracite,supercritical,57,700,423.7,48.12,2785827.50,17
anthracite,supercritical,57,800,484.3,46.96,3184272.50,17
anthracite,supercritical,57,900,544.8,46,3582060.00,17
anthracite,supercritical,57,1000,605.3,45.19,3979847.50,17
anthracite,supercritical,57,1100,665.8,44.48,4377635.00,17
anthracite,supercritical,57,1200,726.4,43.86,4776080.00,17
anthracite,supercritical,57,1300,786.9,43.31,5173867.50,17
