Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
Pesticides,Class,Industrial products,IS-A,,,,Pesticides is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Pesticides
Cleaning equipment and supplies,Class,Industrial products,IS-A,,,,Cleaning equipment and supplies is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Cleaning equipment and supplies
Printing-related machinery,Class,Industrial products,IS-A,,,,Printing-related machinery is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Printing-related machinery
Concrete products,Class,Industrial products,IS-A,,,,Concrete products is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Concrete products
Published goods,Class,Industrial products,IS-A,,,,Published goods is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Published goods
Cooling and refrigeration,Class,Industrial products,IS-A,,,,Cooling and refrigeration is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Cooling and refrigeration
Pumps and compressors,Class,Industrial products,IS-A,,,,Pumps and compressors is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Pumps and compressors
Educational equipment and supplies,Class,Industrial products,IS-A,,,,Educational equipment and supplies is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Educational equipment and supplies
Radar and telecommunications equipment,Class,Industrial products,IS-A,,,,Radar and telecommunications equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Radar and telecommunications equipment
Electrical components,Class,Industrial products,IS-A,,,,Electrical components is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Electrical components
Road maintenance equipment,Class,Industrial products,IS-A,,,,Road maintenance equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Road maintenance equipment
Electrical motors and generators,Class,Industrial products,IS-A,,,,Electrical motors and generators is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Electrical motors and generators
"Ropes, nets and cordage",Class,Industrial products,IS-A,,,,"Ropes, nets and cordage is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Ropes, nets and cordage"
Electrical production and manipulation equipment,Class,Industrial products,IS-A,,,,Electrical production and manipulation equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Electrical production and manipulation equipment
"Rubber, silicones and plastics",Class,Industrial products,IS-A,,,,"Rubber, silicones and plastics is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Rubber, silicones and plastics"
Electronic equipment,Class,Industrial products,IS-A,,,,Electronic equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Electronic equipment
"Seals, tapes, taps and valves",Class,Industrial products,IS-A,,,,"Seals, tapes, taps and valves is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Seals, tapes, taps and valves"
Electronic media,Class,Industrial products,IS-A,,,,Electronic media is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Electronic media
"Shelving, storage, safes and vaults",Class,Industrial products,IS-A,,,,"Shelving, storage, safes and vaults is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Shelving, storage, safes and vaults"
Engines,Class,Industrial products,IS-A,,,,Engines is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Engines
Signs,Class,Industrial products,IS-A,,,,Signs is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Signs
"Fences, gates and railings",Class,Industrial products,IS-A,,,,"Fences, gates and railings is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Fences, gates and railings"
Special purpose machinery and equipment,Class,Industrial products,IS-A,,,,Special purpose machinery and equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Special purpose machinery and equipment
Fertilisers,Class,Industrial products,IS-A,,,,Fertilisers is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Fertilisers
"Stationery, stamps, tags and labels",Class,Industrial products,IS-A,,,,"Stationery, stamps, tags and labels is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Stationery, stamps, tags and labels"
Food and beverage industry machinery,Class,Industrial products,IS-A,,,,Food and beverage industry machinery is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Food and beverage industry machinery
"Textiles, fabrics, silk and machinery",Class,Industrial products,IS-A,,,,"Textiles, fabrics, silk and machinery is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Textiles, fabrics, silk and machinery"
General construction supplies,Class,Industrial products,IS-A,,,,General construction supplies is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,General construction supplies
Tools including machine shops,Class,Industrial products,IS-A,,,,Tools including machine shops is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Tools including machine shops
General manufacturing,Class,Industrial products,IS-A,,,,General manufacturing is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,General manufacturing
Vehicles,Class,Industrial products,IS-A,,,,Vehicles is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Vehicles
General-purpose machinery,Class,Industrial products,IS-A,,,,General-purpose machinery is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,General-purpose machinery
Vehicle bodybuilders,Class,Industrial products,IS-A,,,,Vehicle bodybuilders is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Vehicle bodybuilders
Glass,Class,Industrial products,IS-A,,,,Glass is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Glass
Vehicle components,Class,Industrial products,IS-A,,,,Vehicle components is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Vehicle components
Glass fibre services,Class,Industrial products,IS-A,,,,Glass fibre services is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Glass fibre services
"Waste collection, processing and disposal equipment",Class,Industrial products,IS-A,,,,"Waste collection, processing and disposal equipment is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Waste collection, processing and disposal equipment"
Horticultural equipment,Class,Industrial products,IS-A,,,,Horticultural equipment is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Horticultural equipment
"Wood products including charcoal, paper, card and board",Class,Industrial products,IS-A,,,,"Wood products including charcoal, paper, card and board is a subcategory of industrial products",https://www.theworldavatar.com/kg/ontopoi,"Wood products including charcoal, paper, card and board"
Ice,Class,Industrial products,IS-A,,,,Ice is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Ice
Workwear,Class,Industrial products,IS-A,,,,Workwear is a subcategory of industrial products,https://www.theworldavatar.com/kg/ontopoi,Workwear
Clothing and accessories,Class,Retail,IS-A,,,,Clothing and accessories is a subcategory of retail,https://www.theworldavatar.com/kg/ontopoi,Clothing and accessories
"Food, drink and multi item retail",Class,Retail,IS-A,,,,"Food, drink and multi item retail is a subcategory of retail",https://www.theworldavatar.com/kg/ontopoi,"Food, drink and multi item retail"
"Household, office, leisure and garden",Class,Retail,IS-A,,,,"Household, office, leisure and garden is a subcategory of retail",https://www.theworldavatar.com/kg/ontopoi,"Household, office, leisure and garden"
Motoring,Class,Retail,IS-A,,,,Motoring is a subcategory of retail,https://www.theworldavatar.com/kg/ontopoi,Motoring
Baby and nursery equipment and children’s clothes,Class,Clothing and accessories,IS-A,,,,Baby and nursery equipment and children’s clothes is a subcategory of clothing and accessories,https://www.theworldavatar.com/kg/ontopoi,Baby and nursery equipment and children’s clothes
Jewellery and fashion accessories,Class,Clothing and accessories,IS-A,,,,Jewellery and fashion accessories is a subcategory of clothing and accessories,https://www.theworldavatar.com/kg/ontopoi,Jewellery and fashion accessories
Clothing,Class,Clothing and accessories,IS-A,,,,Clothing is a subcategory of clothing and accessories,https://www.theworldavatar.com/kg/ontopoi,Clothing
Lingerie and hosiery,Class,Clothing and accessories,IS-A,,,,Lingerie and hosiery is a subcategory of clothing and accessories,https://www.theworldavatar.com/kg/ontopoi,Lingerie and hosiery
Footwear,Class,Clothing and accessories,IS-A,,,,Footwear is a subcategory of clothing and accessories,https://www.theworldavatar.com/kg/ontopoi,Footwear
Alcoholic drinks including off-licences and wholesalers,Class,"Food, drink and multi item retail",IS-A,,,,"Alcoholic drinks including off-licences and wholesalers is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Alcoholic drinks including off-licences and wholesalers
Green and new age goods,Class,"Food, drink and multi item retail",IS-A,,,,"Green and new age goods is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Green and new age goods
Bakeries,Class,"Food, drink and multi item retail",IS-A,,,,"Bakeries is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Bakeries
"Grocers, farm shops and pick your own",Class,"Food, drink and multi item retail",IS-A,,,,"Grocers, farm shops and pick your own is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,"Grocers, farm shops and pick your own"
Butchers,Class,"Food, drink and multi item retail",IS-A,,,,"Butchers is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Butchers
Herbs and spices,Class,"Food, drink and multi item retail",IS-A,,,,"Herbs and spices is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Herbs and spices
Cash and carry,Class,"Food, drink and multi item retail",IS-A,,,,"Cash and carry is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Cash and carry
Livestock markets,Class,"Food, drink and multi item retail",IS-A,,,,"Livestock markets is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Livestock markets
Confectioners,Class,"Food, drink and multi item retail",IS-A,,,,"Confectioners is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Confectioners
Markets,Class,"Food, drink and multi item retail",IS-A,,,,"Markets is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Markets
Convenience stores and independent supermarkets,Class,"Food, drink and multi item retail",IS-A,,,,"Convenience stores and independent supermarkets is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Convenience stores and independent supermarkets
"Organic, health, gourmet and kosher foods",Class,"Food, drink and multi item retail",IS-A,,,,"Organic, health, gourmet and kosher foods is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,"Organic, health, gourmet and kosher foods"
Delicatessens,Class,"Food, drink and multi item retail",IS-A,,,,"Delicatessens is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Delicatessens
Supermarket chains,Class,"Food, drink and multi item retail",IS-A,,,,"Supermarket chains is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Supermarket chains
Fishmongers,Class,"Food, drink and multi item retail",IS-A,,,,"Fishmongers is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Fishmongers
Tea and coffee merchants,Class,"Food, drink and multi item retail",IS-A,,,,"Tea and coffee merchants is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Tea and coffee merchants
Frozen foods,Class,"Food, drink and multi item retail",IS-A,,,,"Frozen foods is a subcategory of food, drink and multi item retail",https://www.theworldavatar.com/kg/ontopoi,Frozen foods
Adult shops,Class,"Household, office, leisure and garden",IS-A,,,,"Adult shops is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Adult shops
Garden centres and nurseries,Class,"Household, office, leisure and garden",IS-A,,,,"Garden centres and nurseries is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Garden centres and nurseries
Art and antiques,Class,"Household, office, leisure and garden",IS-A,,,,"Art and antiques is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Art and antiques
Garden machinery and furniture,Class,"Household, office, leisure and garden",IS-A,,,,"Garden machinery and furniture is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Garden machinery and furniture
Books and maps,Class,"Household, office, leisure and garden",IS-A,,,,"Books and maps is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Books and maps
General household goods,Class,"Household, office, leisure and garden",IS-A,,,,"General household goods is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,General household goods
Camping and caravanning,Class,"Household, office, leisure and garden",IS-A,,,,"Camping and caravanning is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Camping and caravanning
Gifts and cards,Class,"Household, office, leisure and garden",IS-A,,,,"Gifts and cards is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Gifts and cards
"Carpets, rugs, soft furnishings and needlecraft",Class,"Household, office, leisure and garden",IS-A,,,,"Carpets, rugs, soft furnishings and needlecraft is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Carpets, rugs, soft furnishings and needlecraft"
"Hobby, sports and pastime products",Class,"Household, office, leisure and garden",IS-A,,,,"Hobby, sports and pastime products is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Hobby, sports and pastime products"
Charity shops,Class,"Household, office, leisure and garden",IS-A,,,,"Charity shops is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Charity shops
"Leather goods, luggage and travel accessories including handbags",Class,"Household, office, leisure and garden",IS-A,,,,"Leather goods, luggage and travel accessories including handbags is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Leather goods, luggage and travel accessories including handbags"
China and glassware,Class,"Household, office, leisure and garden",IS-A,,,,"China and glassware is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,China and glassware
Lighting,Class,"Household, office, leisure and garden",IS-A,,,,"Lighting is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Lighting
Comic books,Class,"Household, office, leisure and garden",IS-A,,,,"Comic books is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Comic books
Mail order and catalogue stores,Class,"Household, office, leisure and garden",IS-A,,,,"Mail order and catalogue stores is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Mail order and catalogue stores
Computer shops,Class,"Household, office, leisure and garden",IS-A,,,,"Computer shops is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Computer shops
Music and video,Class,"Household, office, leisure and garden",IS-A,,,,"Music and video is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Music and video
Computer supplies,Class,"Household, office, leisure and garden",IS-A,,,,"Computer supplies is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Computer supplies
Musical instruments,Class,"Household, office, leisure and garden",IS-A,,,,"Musical instruments is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Musical instruments
"Cosmetics, toiletries, perfumes and hairdressing supplies",Class,"Household, office, leisure and garden",IS-A,,,,"Cosmetics, toiletries, perfumes and hairdressing supplies is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Cosmetics, toiletries, perfumes and hairdressing supplies"
Party goods and novelties,Class,"Household, office, leisure and garden",IS-A,,,,"Party goods and novelties is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Party goods and novelties
Craft supplies,Class,"Household, office, leisure and garden",IS-A,,,,"Craft supplies is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Craft supplies
"Pets, supplies and services",Class,"Household, office, leisure and garden",IS-A,,,,"Pets, supplies and services is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Pets, supplies and services"
Cycles and accessories,Class,"Household, office, leisure and garden",IS-A,,,,"Cycles and accessories is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Cycles and accessories
Photographic and optical equipment,Class,"Household, office, leisure and garden",IS-A,,,,"Photographic and optical equipment is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Photographic and optical equipment
Department stores,Class,"Household, office, leisure and garden",IS-A,,,,"Department stores is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Department stores
Post offices,Class,"Household, office, leisure and garden",IS-A,,,,"Post offices is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Post offices
Discount stores,Class,"Household, office, leisure and garden",IS-A,,,,"Discount stores is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Discount stores
Potteries,Class,"Household, office, leisure and garden",IS-A,,,,"Potteries is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Potteries
DIY and home improvement,Class,"Household, office, leisure and garden",IS-A,,,,"Diy and home improvement is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,DIY and home improvement
Second-hand goods,Class,"Household, office, leisure and garden",IS-A,,,,"Second-hand goods is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Second-hand goods
Domestic appliances,Class,"Household, office, leisure and garden",IS-A,,,,"Domestic appliances is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Domestic appliances
Shopping centres and retail parks,Class,"Household, office, leisure and garden",IS-A,,,,"Shopping centres and retail parks is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Shopping centres and retail parks
Electrical goods and components,Class,"Household, office, leisure and garden",IS-A,,,,"Electrical goods and components is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Electrical goods and components
Stationery and office supplies,Class,"Household, office, leisure and garden",IS-A,,,,"Stationery and office supplies is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Stationery and office supplies
Florists,Class,"Household, office, leisure and garden",IS-A,,,,"Florists is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Florists
Surplus goods,Class,"Household, office, leisure and garden",IS-A,,,,"Surplus goods is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Surplus goods
Furniture,Class,"Household, office, leisure and garden",IS-A,,,,"Furniture is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Furniture
Telephones and telephone cards,Class,"Household, office, leisure and garden",IS-A,,,,"Telephones and telephone cards is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Telephones and telephone cards
Fuel distributors and suppliers,Class,"Household, office, leisure and garden",IS-A,,,,"Fuel distributors and suppliers is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Fuel distributors and suppliers
Travel agencies,Class,"Household, office, leisure and garden",IS-A,,,,"Travel agencies is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,Travel agencies
"Garages, garden and portable buildings",Class,"Household, office, leisure and garden",IS-A,,,,"Garages, garden and portable buildings is a subcategory of household, office, leisure and garden",https://www.theworldavatar.com/kg/ontopoi,"Garages, garden and portable buildings"
New vehicles,Class,Motoring,IS-A,,,,New vehicles is a subcategory of motoring,https://www.theworldavatar.com/kg/ontopoi,New vehicles
Vehicle auctions,Class,Motoring,IS-A,,,,Vehicle auctions is a subcategory of motoring,https://www.theworldavatar.com/kg/ontopoi,Vehicle auctions
Second-hand vehicles,Class,Motoring,IS-A,,,,Second-hand vehicles is a subcategory of motoring,https://www.theworldavatar.com/kg/ontopoi,Second-hand vehicles
Vehicle parts and accessories,Class,Motoring,IS-A,,,,Vehicle parts and accessories is a subcategory of motoring,https://www.theworldavatar.com/kg/ontopoi,Vehicle parts and accessories
Air,Class,Transport,IS-A,,,,Air is a subcategory of transport,https://www.theworldavatar.com/kg/ontopoi,Air
Road and rail,Class,Transport,IS-A,,,,Road and rail is a subcategory of transport,https://www.theworldavatar.com/kg/ontopoi,Road and rail
Walking,Class,Transport,IS-A,,,,Walking is a subcategory of transport,https://www.theworldavatar.com/kg/ontopoi,Walking
Water,Class,Transport,IS-A,,,,Water is a subcategory of transport,https://www.theworldavatar.com/kg/ontopoi,Water
"Public transport, stations and infrastructure",Class,Transport,IS-A,,,,"Public transport, stations and infrastructure is a subcategory of transport",https://www.theworldavatar.com/kg/ontopoi,"Public transport, stations and infrastructure"
Bus transport,Class,Transport,IS-A,,,,Bus transport is a subcategory of transport,https://www.theworldavatar.com/kg/ontopoi,Bus transport
Airports and landing strips,Class,Air,IS-A,,,,Airports and landing strips is a subcategory of air,https://www.theworldavatar.com/kg/ontopoi,Airports and landing strips
Helipads,Class,Air,IS-A,,,,Helipads is a subcategory of air,https://www.theworldavatar.com/kg/ontopoi,Helipads
Bridges,Class,Road and rail,IS-A,,,,Bridges is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Bridges
Petrol and fuel stations,Class,Road and rail,IS-A,,,,Petrol and fuel stations is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Petrol and fuel stations
Cattle grids,Class,Road and rail,IS-A,,,,Cattle grids is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Cattle grids
Signalling facilities,Class,Road and rail,IS-A,,,,Signalling facilities is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Signalling facilities
Fords and level crossings,Class,Road and rail,IS-A,,,,Fords and level crossings is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Fords and level crossings
Viaducts,Class,Road and rail,IS-A,,,,Viaducts is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Viaducts
Motorway service stations,Class,Road and rail,IS-A,,,,Motorway service stations is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Motorway service stations
Weighbridges,Class,Road and rail,IS-A,,,,Weighbridges is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Weighbridges
Parking,Class,Road and rail,IS-A,,,,Parking is a subcategory of road and rail,https://www.theworldavatar.com/kg/ontopoi,Parking
Footbridges,Class,Walking,IS-A,,,,Footbridges is a subcategory of walking,https://www.theworldavatar.com/kg/ontopoi,Footbridges
Aqueducts,Class,Water,IS-A,,,,Aqueducts is a subcategory of water,https://www.theworldavatar.com/kg/ontopoi,Aqueducts
Moorings and unloading facilities,Class,Water,IS-A,,,,Moorings and unloading facilities is a subcategory of water,https://www.theworldavatar.com/kg/ontopoi,Moorings and unloading facilities
Ferries and ferry terminals,Class,Water,IS-A,,,,Ferries and ferry terminals is a subcategory of water,https://www.theworldavatar.com/kg/ontopoi,Ferries and ferry terminals
Rivers and canal organisations and infrastructure,Class,Water,IS-A,,,,Rivers and canal organisations and infrastructure is a subcategory of water,https://www.theworldavatar.com/kg/ontopoi,Rivers and canal organisations and infrastructure
Locks,Class,Water,IS-A,,,,Locks is a subcategory of water,https://www.theworldavatar.com/kg/ontopoi,Locks
"Weirs, sluices and dams",Class,Water,IS-A,,,,"Weirs, sluices and dams is a subcategory of water",https://www.theworldavatar.com/kg/ontopoi,"Weirs, sluices and dams"
"Bus and coach stations, depots and companies",Class,"Public transport, stations and infrastructure",IS-A,,,,"Bus and coach stations, depots and companies is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,"Bus and coach stations, depots and companies"
Taxi ranks,Class,"Public transport, stations and infrastructure",IS-A,,,,"Taxi ranks is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,Taxi ranks
London Underground entrances,Class,"Public transport, stations and infrastructure",IS-A,,,,"London underground entrances is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,London Underground entrances
"Tram, metro and light railway stations and stops",Class,"Public transport, stations and infrastructure",IS-A,,,,"Tram, metro and light railway stations and stops is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,"Tram, metro and light railway stations and stops"
"Railway stations, junctions and halts",Class,"Public transport, stations and infrastructure",IS-A,,,,"Railway stations, junctions and halts is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,"Railway stations, junctions and halts"
Underground network stations,Class,"Public transport, stations and infrastructure",IS-A,,,,"Underground network stations is a subcategory of public transport, stations and infrastructure",https://www.theworldavatar.com/kg/ontopoi,Underground network stations
Bus stops,Class,Bus transport,IS-A,,,,Bus stops is a subcategory of bus transport,https://www.theworldavatar.com/kg/ontopoi,Bus stops
Hail and ride zones,Class,Bus transport,IS-A,,,,Hail and ride zones is a subcategory of bus transport,https://www.theworldavatar.com/kg/ontopoi,Hail and ride zones
