primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,subcritical,50,1700,1373,39.81,9027475.00,15
bituminous,subcritical,50,1800,1454,39.53,9560050.00,15
bituminous,subcritical,50,1900,1534,39.28,10086050.00,15
bituminous,subcritical,50,2000,1615,39.05,10618625.00,15
bituminous,subcritical,50,2100,1696,38.84,11151200.00,15
bituminous,subcritical,50,2200,1777,38.65,11683775.00,15
bituminous,subcritical,50,2300,1857,38.46,12209775.00,15
bituminous,subcritical,50,2400,1938,38.29,12742350.00,15
bituminous,subcritical,50,2500,2019,38.13,13274925.00,15
bituminous,subcritical,53,100,80.82,87.34,531391.50,16
bituminous,subcritical,53,200,161.6,65.94,1062520.00,16
bituminous,subcritical,53,300,242.3,57.71,1593122.50,16
bituminous,subcritical,53,400,323.1,53.14,2124382.50,16
bituminous,subcritical,53,500,403.8,50.14,2654985.00,16
bituminous,subcritical,53,600,484.6,47.98,3186245.00,16
bituminous,subcritical,53,700,565.3,46.32,3716847.50,16
bituminous,subcritical,53,800,646.1,44.99,4248107.50,16
bituminous,subcritical,53,900,726.8,43.89,4778710.00,16
bituminous,subcritical,53,1000,807.6,42.96,5309970.00,16
bituminous,subcritical,53,1100,888.3,42.15,5840572.50,16
bituminous,subcritical,53,1200,969.1,41.43,6371832.50,16
bituminous,subcritical,53,1300,1050,40.79,6903750.00,16
bituminous,subcritical,53,1400,1131,40.27,7436325.00,16
bituminous,subcritical,53,1500,1211,39.88,7962325.00,16
bituminous,subcritical,53,1600,1292,39.54,8494900.00,16
bituminous,subcritical,53,1700,1373,39.24,9027475.00,16
bituminous,subcritical,53,1800,1454,38.97,9560050.00,16
bituminous,subcritical,53,1900,1534,38.72,10086050.00,16
bituminous,subcritical,53,2000,1615,38.49,10618625.00,16
bituminous,subcritical,53,2100,1696,38.29,11151200.00,16
bituminous,subcritical,53,2200,1777,38.09,11683775.00,16
bituminous,subcritical,53,2300,1857,37.91,12209775.00,16
bituminous,subcritical,53,2400,1938,37.74,12742350.00,16
bituminous,subcritical,53,2500,2019,37.58,13274925.00,16
bituminous,subcritical,57,100,80.82,85.91,531391.50,17
bituminous,subcritical,57,200,161.6,64.73,1062520.00,17
bituminous,subcritical,57,300,242.3,56.62,1593122.50,17
bituminous,subcritical,57,400,323.1,52.11,2124382.50,17
bituminous,subcritical,57,500,403.8,49.17,2654985.00,17
bituminous,subcritical,57,600,484.6,47.04,3186245.00,17
bituminous,subcritical,57,700,565.3,45.42,3716847.50,17
bituminous,subcritical,57,800,646.1,44.12,4248107.50,17
bituminous,subcritical,57,900,726.8,43.04,4778710.00,17
bituminous,subcritical,57,1000,807.6,42.13,5309970.00,17
bituminous,subcritical,57,1100,888.3,41.33,5840572.50,17
