primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,subcritical,13,1300,1153,50.57,7580975,10,0.75,15,38.07,11.82564103,49.89564103,145.41,980.05,-27.54,-181075.5,64.18413223,-0.282461538,63.90167069
subbituminous,subcritical,13,1400,1241,49.94,8159575,10,0.75,15,37.59,11.81904762,49.40904762,156.51,1054.85,-29.64,-194883,63.37487603,-0.282285714,63.09259032
subbituminous,subcritical,13,1500,1330,49.46,8744750,10,0.75,15,37.23,11.82222222,49.05222222,167.73,1130.5,-31.77,-208887.75,62.76793388,-0.2824,62.48553388
subbituminous,subcritical,13,1600,1419,49.03,9329925,10,0.75,15,36.91,11.825,48.735,178.96,1206.15,-33.89,-222826.75,62.22842975,-0.282416667,61.94601309
subbituminous,subcritical,13,1700,1507,48.66,9908525,10,0.75,15,36.63,11.81960784,48.44960784,190.06,1280.95,-35.99,-236634.25,61.75636364,-0.28227451,61.47408913
subbituminous,subcritical,13,1800,1596,48.32,10493700,10,0.75,15,36.37,11.82222222,48.19222222,201.28,1356.6,-38.12,-250639,61.31801653,-0.28237037,61.03564616
subbituminous,subcritical,13,1900,1685,48.02,11078875,10,0.75,15,36.15,11.8245614,47.9745614,212.51,1432.25,-40.24,-264578,60.94710744,-0.282385965,60.66472147
subbituminous,subcritical,13,2000,1773,47.75,11657475,10,0.75,15,35.94,11.82,47.76,223.6,1507.05,-42.35,-278451.25,60.59305785,-0.282333333,60.31072452
subbituminous,subcritical,13,2100,1862,47.51,12242650,10,0.75,15,35.76,11.82222222,47.58222222,234.83,1582.7,-44.47,-292390.25,60.28958678,-0.282349206,60.00723757
subbituminous,subcritical,13,2200,1951,47.28,12827825,10,0.75,15,35.59,11.82424242,47.41424242,246.05,1658.35,-46.6,-306395,60.00297521,-0.282424242,59.72055096
subbituminous,subcritical,13,2300,2039,47.08,13406425,10,0.75,15,35.44,11.82028986,47.26028986,257.15,1733.15,-48.7,-320202.5,59.75008264,-0.282318841,59.4677638
subbituminous,subcritical,13,2400,2128,46.89,13991600,10,0.75,15,35.3,11.82222222,47.12222222,268.38,1808.8,-50.82,-334141.5,59.51404959,-0.282333333,59.23171625
subbituminous,subcritical,13,2500,2217,46.72,14576775,10,0.75,15,35.17,11.824,46.994,279.6,1884.45,-52.95,-348146.25,59.29487603,-0.2824,59.01247603
subbituminous,subcritical,17,100,88.74,101.5,583465.5,10,0.75,15,76.4,11.832,88.232,11.19,75.429,-2.121,-13945.575,128.8066116,-0.2828,128.5238116
subbituminous,subcritical,17,200,177.4,78.46,1166405,10,0.75,15,59.06,11.82666667,70.88666667,22.37,150.79,-4.24,-27878,99.5722314,-0.282666667,99.28956474
subbituminous,subcritical,17,300,266.1,69.35,1749607.5,10,0.75,15,52.2,11.82666667,64.02666667,33.56,226.185,-6.355,-41784.125,88.00661157,-0.282444444,87.72416713
subbituminous,subcritical,17,400,354.7,64.17,2332152.5,10,0.75,15,48.3,11.82333333,60.12333333,44.73,301.495,-8.475,-55723.125,81.43140496,-0.2825,81.14890496
subbituminous,subcritical,17,500,443.4,60.73,2915355,10,0.75,15,45.71,11.824,57.534,55.92,376.89,-10.59,-69629.25,77.06479339,-0.2824,76.78239339
subbituminous,subcritical,17,600,532,58.22,3497900,10,0.75,15,43.82,11.82222222,55.64222222,67.09,452.2,-12.71,-83568.25,73.87834711,-0.282444444,73.59590266
subbituminous,subcritical,17,700,620.7,56.27,4081102.5,10,0.75,15,42.36,11.82285714,54.18285714,78.28,527.595,-14.825,-97474.375,71.4168595,-0.282380952,71.13447855
subbituminous,subcritical,17,800,709.3,54.71,4663647.5,10,0.75,15,41.18,11.82166667,53.00166667,89.45,602.905,-16.945,-111413.375,69.42743802,-0.282416667,69.14502135
subbituminous,subcritical,17,900,798,53.41,5246850,10,0.75,15,40.2,11.82222222,52.02222222,100.64,678.3,-19.06,-125319.5,67.77520661,-0.28237037,67.49283624
subbituminous,subcritical,17,1000,886.7,52.3,5830052.5,10,0.75,15,39.37,11.82266667,51.19266667,111.83,753.695,-21.175,-139225.625,66.37586777,-0.282333333,66.09353444
subbituminous,subcritical,17,1100,975.3,51.34,6412597.5,10,0.75,15,38.64,11.82181818,50.46181818,123,829.005,-23.295,-153164.625,65.14512397,-0.282363636,64.86276033
subbituminous,subcritical,17,1200,1064,50.49,6995800,10,0.75,15,38,11.82222222,49.82222222,134.19,904.4,-25.41,-167070.75,64.0661157,-0.282333333,63.78378237
subbituminous,subcritical,17,1300,1153,49.73,7580975,10,0.75,15,37.43,11.82564103,49.25564103,145.41,980.05,-27.54,-181075.5,63.10512397,-0.282461538,62.82266243
subbituminous,subcritical,17,1400,1241,49.12,8159575,10,0.75,15,36.97,11.81904762,48.78904762,156.51,1054.85,-29.64,-194883,62.32958678,-0.282285714,62.04730106
subbituminous,subcritical,17,1500,1330,48.64,8744750,10,0.75,15,36.61,11.82222222,48.43222222,167.73,1130.5,-31.77,-208887.75,61.72264463,-0.2824,61.44024463
subbituminous,subcritical,17,1600,1419,48.23,9329925,10,0.75,15,36.3,11.825,48.125,178.96,1206.15,-33.89,-222826.75,61.2,-0.282416667,60.91758333
subbituminous,subcritical,17,1700,1507,47.86,9908525,10,0.75,15,36.03,11.81960784,47.84960784,190.06,1280.95,-35.99,-236634.25,60.74479339,-0.28227451,60.46251888
subbituminous,subcritical,17,1800,1596,47.53,10493700,10,0.75,15,35.78,11.82222222,47.60222222,201.28,1356.6,-38.12,-250639,60.32330579,-0.28237037,60.04093541
subbituminous,subcritical,17,1900,1685,47.24,11078875,10,0.75,15,35.56,11.8245614,47.3845614,212.51,1432.25,-40.24,-264578,59.95239669,-0.282385965,59.67001073
