primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,supercritical,17,600,457.8,57.6,3010035,10,0.75,15,43.01,10.17333333,53.18333333,55.2,389.13,-13.47,-88565.25,69.19391213,-0.299333333,68.8945788
bituminous,supercritical,17,700,534,55.59,3511050,10,0.75,15,41.51,10.17142857,51.68142857,64.39,453.9,-15.71,-103293.25,66.78073222,-0.299238095,66.48149412
bituminous,supercritical,17,800,610.3,53.99,4012722.5,10,0.75,15,40.31,10.17166667,50.48166667,73.59,518.755,-17.955,-118054.125,64.85018828,-0.29925,64.55093828
bituminous,supercritical,17,900,686.6,52.65,4514395,10,0.75,15,39.31,10.17185185,49.48185185,82.79,583.61,-20.2,-132815,63.24140167,-0.299259259,62.94214241
bituminous,supercritical,17,1000,762.9,51.52,5016067.5,10,0.75,15,38.47,10.172,48.642,91.99,648.465,-22.445,-147575.875,61.89002092,-0.299266667,61.59075425
bituminous,supercritical,17,1100,839.2,50.54,5517740,10,0.75,15,37.74,10.17212121,47.91212121,101.19,713.32,-24.69,-162336.75,60.71560669,-0.299272727,60.41633397
bituminous,supercritical,17,1200,915.4,49.67,6018755,10,0.75,15,37.09,10.17111111,47.26111111,110.38,778.09,-26.93,-177064.75,59.6698954,-0.299222222,59.37067318
bituminous,supercritical,17,1300,991.7,48.91,6520427.5,10,0.75,15,36.52,10.17128205,46.69128205,119.58,842.945,-29.175,-191825.625,58.75288703,-0.299230769,58.45365626
bituminous,supercritical,17,1400,1068,48.22,7022100,10,0.75,15,36,10.17142857,46.17142857,128.78,907.8,-31.42,-206586.5,57.91631799,-0.299238095,57.6170799
bituminous,supercritical,17,1500,1144,47.59,7521800,10,0.75,15,35.53,10.16888889,45.69888889,137.94,972.4,-33.66,-221314.5,57.16018828,-0.2992,56.86098828
bituminous,supercritical,17,1600,1221,47.13,8028075,10,0.75,15,35.19,10.175,45.365,147.22,1037.85,-35.93,-236239.75,56.61320084,-0.299416667,56.31378417
bituminous,supercritical,17,1700,1297,46.73,8527775,10,0.75,15,34.89,10.17254902,45.06254902,156.39,1102.45,-38.16,-250902,56.13056485,-0.299294118,55.83127074
bituminous,supercritical,17,1800,1373,46.36,9027475,10,0.75,15,34.61,10.17037037,44.78037037,165.55,1167.05,-40.4,-265630,55.6801046,-0.299259259,55.38084534
bituminous,supercritical,17,1900,1449,46.04,9527175,10,0.75,15,34.38,10.16842105,44.54842105,174.72,1231.65,-42.63,-280292.25,55.31008368,-0.299157895,55.01092579
bituminous,supercritical,17,2000,1526,45.74,10033450,10,0.75,15,34.15,10.17333333,44.32333333,184,1297.1,-44.9,-295217.5,54.94006276,-0.299333333,54.64072943
bituminous,supercritical,17,2100,1602,45.47,10533150,10,0.75,15,33.95,10.17142857,44.12142857,193.16,1361.7,-47.14,-309945.5,54.61830544,-0.299301587,54.31900385
bituminous,supercritical,17,2200,1678,45.23,11032850,10,0.75,15,33.77,10.16969697,43.93969697,202.33,1426.3,-49.37,-324607.75,54.32872385,-0.299212121,54.02951173
bituminous,supercritical,17,2300,1755,45.01,11539125,10,0.75,15,33.61,10.17391304,43.78391304,211.61,1491.75,-51.64,-339533,54.07131799,-0.299362319,53.77195567
bituminous,supercritical,17,2400,1831,44.8,12038825,10,0.75,15,33.45,10.17222222,43.62222222,220.78,1556.35,-53.87,-354195.25,53.81391213,-0.299277778,53.51463436
bituminous,supercritical,17,2500,1907,44.61,12538525,10,0.75,15,33.31,10.17066667,43.48066667,229.94,1620.95,-56.11,-368923.25,53.58868201,-0.299253333,53.28942868
bituminous,supercritical,20,100,76.35,99.14,502001.25,10,0.75,15,74.02,10.18,84.2,9.21,64.8975,-2.2425,-14744.4375,119.0823849,-0.299,118.7833849
bituminous,supercritical,20,200,152.6,75.89,1003345,10,0.75,15,56.66,10.17333333,66.83333333,18.4,129.71,-4.49,-29521.75,91.15384937,-0.299333333,90.85451604
bituminous,supercritical,20,300,228.9,66.75,1505017.5,10,0.75,15,49.84,10.17333333,60.01333333,27.6,194.565,-6.735,-44282.625,80.18192469,-0.299333333,79.88259135
bituminous,supercritical,20,400,305.2,61.59,2006690,10,0.75,15,45.99,10.17333333,56.16333333,36.8,259.42,-8.98,-59043.5,73.98809623,-0.299333333,73.6887629
bituminous,supercritical,20,500,381.5,58.16,2508362.5,10,0.75,15,43.42,10.17333333,53.59333333,46,324.275,-11.225,-73804.375,69.85351464,-0.299333333,69.55418131
bituminous,supercritical,20,600,457.8,55.67,3010035,10,0.75,15,41.57,10.17333333,51.74333333,55.2,389.13,-13.47,-88565.25,66.87725941,-0.299333333,66.57792608
bituminous,supercritical,20,700,534,53.76,3511050,10,0.75,15,40.14,10.17142857,50.31142857,64.39,453.9,-15.71,-103293.25,64.57669456,-0.299238095,64.27745647
bituminous,supercritical,20,800,610.3,52.21,4012722.5,10,0.75,15,38.98,10.17166667,49.15166667,73.59,518.755,-17.955,-118054.125,62.71050209,-0.29925,62.41125209
bituminous,supercritical,20,900,686.6,50.94,4514395,10,0.75,15,38.03,10.17185185,48.20185185,82.79,583.61,-20.2,-132815,61.18215481,-0.299259259,60.88289555
bituminous,supercritical,20,1000,762.9,49.85,5016067.5,10,0.75,15,37.22,10.172,47.392,91.99,648.465,-22.445,-147575.875,59.87903766,-0.299266667,59.57977099
bituminous,supercritical,20,1100,839.2,48.9,5517740,10,0.75,15,36.51,10.17212121,46.68212121,101.19,713.32,-24.69,-162336.75,58.73679916,-0.299272727,58.43752644
bituminous,supercritical,20,1200,915.4,48.07,6018755,10,0.75,15,35.89,10.17111111,46.06111111,110.38,778.09,-26.93,-177064.75,57.73935146,-0.299222222,57.44012924
bituminous,supercritical,20,1300,991.7,47.33,6520427.5,10,0.75,15,35.34,10.17128205,45.51128205,119.58,842.945,-29.175,-191825.625,56.85451883,-0.299230769,56.55528806
bituminous,supercritical,20,1400,1068,46.73,7022100,10,0.75,15,34.89,10.17142857,45.06142857,128.78,907.8,-31.42,-206586.5,56.13056485,-0.299238095,55.83132676
bituminous,supercritical,20,1500,1144,46.27,7521800,10,0.75,15,34.55,10.16888889,44.71888889,137.94,972.4,-33.66,-221314.5,55.58357741,-0.2992,55.28437741
bituminous,supercritical,20,1600,1221,45.86,8028075,10,0.75,15,34.24,10.175,44.415,147.22,1037.85,-35.93,-236239.75,55.08485356,-0.299416667,54.78543689
bituminous,supercritical,20,1700,1297,45.5,8527775,10,0.75,15,33.97,10.17254902,44.14254902,156.39,1102.45,-38.16,-250902,54.65048117,-0.299294118,54.35118705
bituminous,supercritical,20,1800,1373,45.18,9027475,10,0.75,15,33.73,10.17037037,43.90037037,165.55,1167.05,-40.4,-265630,54.26437238,-0.299259259,53.96511313
bituminous,supercritical,20,1900,1449,44.9,9527175,10,0.75,15,33.52,10.16842105,43.68842105,174.72,1231.65,-42.63,-280292.25,53.9265272,-0.299157895,53.6273693
bituminous,supercritical,20,2000,1526,44.64,10033450,10,0.75,15,33.33,10.17333333,43.50333333,184,1297.1,-44.9,-295217.5,53.62085774,-0.299333333,53.32152441
bituminous,supercritical,20,2100,1602,44.4,10533150,10,0.75,15,33.15,10.17142857,43.32142857,193.16,1361.7,-47.14,-309945.5,53.33127615,-0.299301587,53.03197456
