primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,subcritical,23,1200,10,0.75,1101,7239075,36.17,12.23333333,48.40333333,140.05,920828.75,60.98082645,1.556111111,62.53693756
lignite,subcritical,23,1300,10,0.75,1193,7843975,35.57,12.23589744,47.80589744,151.75,997756.25,59.9692562,1.556410256,61.52566645
lignite,subcritical,23,1400,10,0.75,1285,8448875,35.08,12.23809524,47.31809524,163.45,1074683.75,59.1431405,1.556666667,60.69980716
lignite,subcritical,23,1500,10,0.75,1376,9047200,34.7,12.23111111,46.93111111,175.03,1150822.25,58.50247934,1.555822222,60.05830156
lignite,subcritical,23,1600,10,0.75,1468,9652100,34.36,12.23333333,46.59333333,186.73,1227749.75,57.9292562,1.556083333,59.48533953
lignite,subcritical,23,1700,10,0.75,1560,10257000,34.07,12.23529412,46.30529412,198.43,1304677.25,57.44033058,1.556313725,58.9966443
lignite,subcritical,23,1800,10,0.75,1651,10855325,33.8,12.22962963,46.02962963,210.01,1380815.75,56.98512397,1.55562963,58.5407536
lignite,subcritical,23,1900,10,0.75,1743,11460225,33.56,12.23157895,45.79157895,221.71,1457743.25,56.58049587,1.555859649,58.13635552
lignite,subcritical,23,2000,10,0.75,1835,12065125,33.35,12.23333333,45.58333333,233.41,1534670.75,56.22644628,1.556066667,57.78251295
lignite,subcritical,23,2100,10,0.75,1927,12670025,33.15,12.23492063,45.38492063,245.12,1611664,55.8892562,1.55631746,57.44557366
lignite,subcritical,23,2200,10,0.75,2018,13268350,32.96,12.23030303,45.19030303,256.69,1687736.75,55.56892562,1.55569697,57.12462259
lignite,subcritical,23,2300,10,0.75,2110,13873250,32.8,12.23188406,45.03188406,268.39,1764664.25,55.29917355,1.555884058,56.85505761
lignite,subcritical,23,2400,10,0.75,2202,14478150,32.64,12.23333333,44.87333333,280.1,1841657.5,55.02942149,1.556111111,56.5855326
lignite,subcritical,23,2500,10,0.75,2294,15083050,32.49,12.23466667,44.72466667,291.8,1918585,54.77652893,1.556266667,56.33279559
lignite,subcritical,27,100,10,0.75,91.83,603782.25,75.5,12.244,87.744,11.68,76796,127.2892562,1.557333333,128.8465895
lignite,subcritical,27,200,10,0.75,183.6,1207170,57.37,12.24,69.61,23.35,153526.25,96.72297521,1.556666667,98.27964187
lignite,subcritical,27,300,10,0.75,275.3,1810097.5,50.21,12.23555556,62.44555556,35.02,230256.5,84.65157025,1.556444444,86.20801469
lignite,subcritical,27,400,10,0.75,367.1,2413682.5,46.16,12.23666667,58.39666667,46.7,307052.5,77.82347107,1.556666667,79.38013774
lignite,subcritical,27,500,10,0.75,458.8,3016610,43.46,12.23466667,55.69466667,58.36,383717,73.27140496,1.556266667,74.82767163
lignite,subcritical,27,600,10,0.75,550.6,3620195,41.5,12.23555556,53.73555556,70.04,460513,69.96694215,1.556444444,71.52338659
lignite,subcritical,27,700,10,0.75,642.3,4223122.5,39.99,12.23428571,52.22428571,81.7,537177.5,67.42115702,1.556190476,68.9773475
lignite,subcritical,27,800,10,0.75,734,4826050,38.77,12.23333333,51.00333333,93.37,613907.75,65.36429752,1.556166667,66.92046419
lignite,subcritical,27,900,10,0.75,825.8,5429635,37.76,12.23407407,49.99407407,105.04,690638,63.6614876,1.556148148,65.21763575
lignite,subcritical,27,1000,10,0.75,917.5,6032562.5,36.9,12.23333333,49.13333333,116.71,767368.25,62.21157025,1.556133333,63.76770358
lignite,subcritical,27,1100,10,0.75,1009,6634175,36.16,12.23030303,48.39030303,128.35,843901.25,60.96396694,1.555757576,62.51972452
