primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
anthracite,supercritical,97,2400,10,0.75,1453,32.73,9553475,23.95,8.072222222,32.02222222,168.29,1106506.75,38.53043933,0.934944444,39.46538377
anthracite,supercritical,97,2500,10,0.75,1513,32.62,9947975,23.87,8.069333333,31.93933333,175.24,1152203,38.4017364,0.934613333,39.33634974
anthracite,supercritical,100,100,10,0.75,60.58,68.62,398313.5,50.22,8.077333333,58.29733333,7.02,46156.5,80.7932636,0.936,81.7292636
anthracite,supercritical,100,200,10,0.75,121.1,51.89,796232.5,37.98,8.073333333,46.05333333,14.03,92247.25,61.10171548,0.935333333,62.03704881
anthracite,supercritical,100,300,10,0.75,181.6,45.79,1194020,33.51,8.071111111,41.58111111,21.03,138272.25,53.91043933,0.934666667,54.845106
anthracite,supercritical,100,400,10,0.75,242.2,42.52,1592465,31.12,8.073333333,39.19333333,28.05,184428.75,50.06543933,0.935,51.00043933
anthracite,supercritical,100,500,10,0.75,302.7,40.44,1990252.5,29.6,8.072,37.672,35.06,230519.5,47.62008368,0.934933333,48.55501702
anthracite,supercritical,100,600,10,0.75,363.2,38.97,2388040,28.52,8.071111111,36.59111111,42.07,276610.25,45.88259414,0.934888889,46.81748303
anthracite,supercritical,100,700,10,0.75,423.7,37.86,2785827.5,27.71,8.07047619,35.78047619,49.07,322635.25,44.57947699,0.934666667,45.51414365
anthracite,supercritical,100,800,10,0.75,484.3,36.99,3184272.5,27.07,8.071666667,35.14166667,56.09,368791.75,43.54985356,0.934833333,44.48468689
anthracite,supercritical,100,900,10,0.75,544.8,36.27,3582060,26.55,8.071111111,34.62111111,63.1,414882.5,42.71328452,0.934814815,43.64809933
anthracite,supercritical,100,1000,10,0.75,605.3,35.67,3979847.5,26.11,8.070666667,34.18066667,70.11,460973.25,42.00541841,0.9348,42.94021841
anthracite,supercritical,100,1100,10,0.75,665.8,35.14,4377635,25.72,8.07030303,33.79030303,77.12,507064,41.37799163,0.934787879,42.31277951
anthracite,supercritical,100,1200,10,0.75,726.4,34.68,4776080,25.38,8.071111111,33.45111111,84.13,553154.75,40.83100418,0.934777778,41.76578196
anthracite,supercritical,100,1300,10,0.75,786.9,34.26,5173867.5,25.07,8.070769231,33.14076923,91.14,599245.5,40.33228033,0.934769231,41.26704957
anthracite,supercritical,100,1400,10,0.75,847.4,33.88,5571655,24.8,8.07047619,32.87047619,98.15,645336.25,39.89790795,0.934761905,40.83266985
anthracite,supercritical,100,1500,10,0.75,907.9,33.53,5969442.5,24.54,8.070222222,32.61022222,105.16,691427,39.47962343,0.934755556,40.41437899
anthracite,supercritical,100,1600,10,0.75,968.5,33.31,6367887.5,24.38,8.070833333,32.45083333,112.18,737583.5,39.22221757,0.934833333,40.15705091
anthracite,supercritical,100,1700,10,0.75,1029,33.12,6765675,24.24,8.070588235,32.31058824,119.18,783608.5,38.99698745,0.934745098,39.93173255
anthracite,supercritical,100,1800,10,0.75,1090,32.95,7166750,24.12,8.074074074,32.19407407,126.25,830093.75,38.80393305,0.935185185,39.73911824
anthracite,supercritical,100,1900,10,0.75,1150,32.8,7561250,24.01,8.070175439,32.08017544,133.2,875790,38.62696653,0.934736842,39.56170337
anthracite,supercritical,100,2000,10,0.75,1211,32.65,7962325,23.9,8.073333333,31.97333333,140.26,922209.5,38.45,0.935066667,39.38506667
anthracite,supercritical,100,2100,10,0.75,1271,32.52,8356825,23.8,8.06984127,31.86984127,147.21,967905.75,38.28912134,0.934666667,39.22378801
anthracite,supercritical,100,2200,10,0.75,1332,32.39,8757900,23.71,8.072727273,31.78272727,154.28,1014391,38.14433054,0.935030303,39.07936085
anthracite,supercritical,100,2300,10,0.75,1392,32.27,9152400,23.62,8.069565217,31.68956522,161.23,1060087.25,37.99953975,0.934666667,38.93420642
anthracite,supercritical,100,2400,10,0.75,1453,32.16,9553475,23.54,8.072222222,31.61222222,168.29,1106506.75,37.87083682,0.934944444,38.80578126
anthracite,supercritical,100,2500,10,0.75,1513,32.04,9947975,23.45,8.069333333,31.51933333,175.24,1152203,37.72604603,0.934613333,38.66065936
