Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
HighRange,Class,Range,IS-A,,,,Current water level is above normal range,https://www.theworldavatar.com/kg/ontoems/,High range
UnavailableRange,Class,Range,IS-A,,,,Current water level range cannot be determined,https://www.theworldavatar.com/kg/ontoems/,Unavailable range
Steady,Class,Trend,IS-A,,,,Current water level has been (approximately) constant over last 12 hours,https://www.theworldavatar.com/kg/ontoems/,Steady (no trend)
Rising,Class,Trend,IS-A,,,,Current water level has been rising over last 12 hours,https://www.theworldavatar.com/kg/ontoems/,Rising trend
Falling,Class,Trend,IS-A,,,,Current water level has been falling over last 12 hours,https://www.theworldavatar.com/kg/ontoems/,Falling trend
UnavailableTrend,Class,Trend,IS-A,,,,Current water level trend cannot be determined,https://www.theworldavatar.com/kg/ontoems/,Unavailable trend
hasCurrentRange,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Range,,Relationship between a water level measure and its current range,https://www.theworldavatar.com/kg/ontoems/,has current range
hasCurrentRange,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Range,exactly 1,,https://www.theworldavatar.com/kg/ontoems/,has current range
hasCurrentTrend,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Trend,,Relationship between a water level measure and its current trend,https://www.theworldavatar.com/kg/ontoems/,has current trend
hasCurrentTrend,Object Property,,,http://www.ontology-of-units-of-measure.org/resource/om-2/Measure,Trend,exactly 1,,https://www.theworldavatar.com/kg/ontoems/,has current trend
CloudCover,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Number,IS-A,,,,Fraction of sky obscured by clouds.,https://www.theworldavatar.com/kg/ontoems/,Cloud cover
CloudCover,Class,http://purl.org/iot/vocab/m3-lite#CloudCover,EQUIVALENT-TO,,,,Fraction of sky obscured by clouds.,https://www.theworldavatar.com/kg/ontoems/,Cloud cover
