powerplanteic,time,power,*
48WSTN0000GLNDOL,42,0.0,*
48WSTN0000GLNDOL,43,0.0,*
48WSTN0000GLNDOL,44,0.0,*
48WSTN0000GLNDOL,45,0.0,*
48WSTN0000GLNDOL,46,0.0,*
48WSTN0000GLNDOL,47,0.0,*
48WSTN0000GLNDOL,48,0.0,*
48WSTN0000ABRBON,1,0.0,*
48WSTN0000ABRBON,2,0.268,*
48WSTN0000ABRBON,3,2.02,*
48WSTN0000ABRBON,4,6.7,*
48WSTN0000ABRBON,5,10.44,*
48WSTN0000ABRBON,6,8.96,*
48WSTN0000ABRBON,7,13.7,*
48WSTN0000ABRBON,8,20.02,*
48WSTN0000ABRBON,9,23.68,*
48WSTN0000ABRBON,10,23.74,*
48WSTN0000ABRBON,11,30.12,*
48WSTN0000ABRBON,12,29.78,*
48WSTN0000ABRBON,13,34.16,*
48WSTN0000ABRBON,14,41.66,*
48WSTN0000ABRBON,15,48.1,*
48WSTN0000ABRBON,16,51.72,*
48WSTN0000ABRBON,17,45.62,*
48WSTN0000ABRBON,18,64.3,*
48WSTN0000ABRBON,19,60.04,*
48WSTN0000ABRBON,20,58.32,*
48WSTN0000ABRBON,21,72.8,*
48WSTN0000ABRBON,22,71.62,*
48WSTN0000ABRBON,23,71.38,*
48WSTN0000ABRBON,24,74.1,*
48WSTN0000ABRBON,25,94.56,*
48WSTN0000ABRBON,26,96.22,*
48WSTN0000ABRBON,27,96.08,*
48WSTN0000ABRBON,28,96.22,*
48WSTN0000ABRBON,29,95.84,*
48WSTN0000ABRBON,30,95.0,*
48WSTN0000ABRBON,31,95.96,*
48WSTN0000ABRBON,32,95.86,*
48WSTN0000ABRBON,33,96.2,*
48WSTN0000ABRBON,34,96.24,*
48WSTN0000ABRBON,35,94.8,*
48WSTN0000ABRBON,36,95.02,*
48WSTN0000ABRBON,37,95.7,*
48WSTN0000ABRBON,38,96.26,*
48WSTN0000ABRBON,39,96.2,*
48WSTN0000ABRBON,40,94.4,*
48WSTN0000ABRBON,41,94.7,*
48WSTN0000ABRBON,42,96.06,*
48WSTN0000ABRBON,43,96.22,*
48WSTN0000ABRBON,44,96.06,*
48WSTN0000ABRBON,45,96.04,*
48WSTN0000ABRBON,46,96.08,*
48WSTN0000ABRBON,47,91.74,*
48WSTN0000ABRBON,48,75.74,*
48WSTN0000BURBWH,1,0.0,*
48WSTN0000BURBWH,2,0.0,*
48WSTN0000BURBWH,3,0.0,*
48WSTN0000BURBWH,4,0.0,*
48WSTN0000BURBWH,5,0.0,*
48WSTN0000BURBWH,6,0.0,*
48WSTN0000BURBWH,7,0.0,*
48WSTN0000BURBWH,8,0.0,*
48WSTN0000BURBWH,9,0.0,*
48WSTN0000BURBWH,10,0.0,*
48WSTN0000BURBWH,11,0.0,*
48WSTN0000BURBWH,12,0.0,*
48WSTN0000BURBWH,13,0.0,*
48WSTN0000BURBWH,14,0.0,*
48WSTN0000BURBWH,15,0.552,*
48WSTN0000BURBWH,16,0.786,*
48WSTN0000BURBWH,17,1.546,*
48WSTN0000BURBWH,18,1.586,*
48WSTN0000BURBWH,19,0.84,*
48WSTN0000BURBWH,20,1.406,*
48WSTN0000BURBWH,21,0.216,*
48WSTN0000BURBWH,22,0.53,*
48WSTN0000BURBWH,23,0.31,*
48WSTN0000BURBWH,24,0.454,*
48WSTN0000BURBWH,25,0.256,*
48WSTN0000BURBWH,26,0.882,*
48WSTN0000BURBWH,27,2.494,*
48WSTN0000BURBWH,28,2.602,*
48WSTN0000BURBWH,29,1.612,*
48WSTN0000BURBWH,30,1.17,*
48WSTN0000BURBWH,31,4.132,*
48WSTN0000BURBWH,32,9.286,*
48WSTN0000BURBWH,33,11.302,*
48WSTN0000BURBWH,34,9.522,*
48WSTN0000BURBWH,35,10.64,*
48WSTN0000BURBWH,36,11.934,*
48WSTN0000BURBWH,37,14.258,*
48WSTN0000BURBWH,38,16.208,*
48WSTN0000BURBWH,39,15.17,*
48WSTN0000BURBWH,40,15.644,*
48WSTN0000BURBWH,41,20.268,*
48WSTN0000BURBWH,42,14.67,*
48WSTN0000BURBWH,43,12.132,*
48WSTN0000BURBWH,44,15.954,*
48WSTN0000BURBWH,45,17.632,*
48WSTN0000BURBWH,46,17.716,*
48WSTN0000BURBWH,47,17.466,*
48WSTN0000BURBWH,48,16.712,*
48WSTN0000BOWLWY,1,0.0,*
48WSTN0000BOWLWY,2,0.0,*
48WSTN0000BOWLWY,3,0.0,*
48WSTN0000BOWLWY,4,0.0,*
48WSTN0000BOWLWY,5,0.0,*
48WSTN0000BOWLWY,6,0.162,*
48WSTN0000BOWLWY,7,0.0,*
48WSTN0000BOWLWY,8,0.0,*
48WSTN0000BOWLWY,9,0.0,*
48WSTN0000BOWLWY,10,1.312,*
48WSTN0000BOWLWY,11,2.058,*
48WSTN0000BOWLWY,12,1.306,*
48WSTN0000BOWLWY,13,2.034,*
48WSTN0000BOWLWY,14,4.172,*
48WSTN0000BOWLWY,15,2.978,*
48WSTN0000BOWLWY,16,3.224,*
48WSTN0000BOWLWY,17,2.184,*
48WSTN0000BOWLWY,18,0.0,*
48WSTN0000BOWLWY,19,0.0,*
48WSTN0000BOWLWY,20,0.0,*
48WSTN0000BOWLWY,21,0.0,*
48WSTN0000BOWLWY,22,0.0,*
48WSTN0000BOWLWY,23,0.0,*
48WSTN0000BOWLWY,24,0.664,*
48WSTN0000BOWLWY,25,0.0,*
48WSTN0000BOWLWY,26,0.0,*
48WSTN0000BOWLWY,27,0.0,*
48WSTN0000BOWLWY,28,0.0,*
48WSTN0000BOWLWY,29,0.0,*
48WSTN0000BOWLWY,30,0.0,*
48WSTN0000BOWLWY,31,0.0,*
48WSTN0000BOWLWY,32,0.0,*
48WSTN0000BOWLWY,33,2.81,*
48WSTN0000BOWLWY,34,11.962,*
48WSTN0000BOWLWY,35,13.858,*
48WSTN0000BOWLWY,36,12.86,*
48WSTN0000BOWLWY,37,12.012,*
48WSTN0000BOWLWY,38,10.334,*
48WSTN0000BOWLWY,39,11.484,*
48WSTN0000BOWLWY,40,11.526,*
48WSTN0000BOWLWY,41,9.052,*
48WSTN0000BOWLWY,42,12.614,*
48WSTN0000BOWLWY,43,11.712,*
48WSTN0000BOWLWY,44,12.97,*
48WSTN0000BOWLWY,45,18.514,*
48WSTN0000BOWLWY,46,20.034,*
48WSTN0000BOWLWY,47,24.076,*
48WSTN0000BOWLWY,48,31.476,*
48WSTN00000RRWWZ,1,0.0,*
48WSTN00000RRWWZ,2,0.798,*
48WSTN00000RRWWZ,3,0.178,*
48WSTN00000RRWWZ,4,1.16,*
48WSTN00000RRWWZ,5,1.2,*
48WSTN00000RRWWZ,6,1.48,*
48WSTN00000RRWWZ,7,2.24,*
48WSTN00000RRWWZ,8,1.56,*
48WSTN00000RRWWZ,9,0.274,*
48WSTN00000RRWWZ,10,0.0,*
48WSTN00000RRWWZ,11,0.0,*
48WSTN00000RRWWZ,12,0.282,*
48WSTN00000RRWWZ,13,1.12,*
48WSTN00000RRWWZ,14,0.74,*
48WSTN00000RRWWZ,15,0.558,*
48WSTN00000RRWWZ,16,0.188,*
48WSTN00000RRWWZ,17,0.0,*
48WSTN00000RRWWZ,18,0.0,*
48WSTN00000RRWWZ,19,0.0,*
48WSTN00000RRWWZ,20,0.0,*
48WSTN00000RRWWZ,21,0.0,*
48WSTN00000RRWWZ,22,0.0,*
48WSTN00000RRWWZ,23,0.0,*
48WSTN00000RRWWZ,24,0.0,*
48WSTN00000RRWWZ,25,0.0,*
48WSTN00000RRWWZ,26,0.0,*
48WSTN00000RRWWZ,27,0.0,*
48WSTN00000RRWWZ,28,0.0,*
48WSTN00000RRWWZ,29,0.0,*
48WSTN00000RRWWZ,30,0.0,*
48WSTN00000RRWWZ,31,5.202,*
48WSTN00000RRWWZ,32,12.752,*
48WSTN00000RRWWZ,33,13.694,*
48WSTN00000RRWWZ,34,13.734,*
48WSTN00000RRWWZ,35,17.444,*
48WSTN00000RRWWZ,36,20.192,*
48WSTN00000RRWWZ,37,14.776,*
48WSTN00000RRWWZ,38,23.342,*
48WSTN00000RRWWZ,39,30.512,*
48WSTN00000RRWWZ,40,44.374,*
48WSTN00000RRWWZ,41,56.044,*
48WSTN00000RRWWZ,42,58.868,*
48WSTN00000RRWWZ,43,61.514,*
48WSTN00000RRWWZ,44,60.444,*
48WSTN00000RRWWZ,45,68.262,*
48WSTN00000RRWWZ,46,65.392,*
48WSTN00000RRWWZ,47,66.24,*
48WSTN00000RRWWZ,48,67.432,*
48WSTN00000RREWF,1,0.336,*
48WSTN00000RREWF,2,1.36,*
48WSTN00000RREWF,3,0.82,*
48WSTN00000RREWF,4,0.92,*
48WSTN00000RREWF,5,0.96,*
48WSTN00000RREWF,6,1.92,*
48WSTN00000RREWF,7,3.1,*
48WSTN00000RREWF,8,2.4,*
48WSTN00000RREWF,9,0.65,*
48WSTN00000RREWF,10,0.324,*
48WSTN00000RREWF,11,0.0,*
48WSTN00000RREWF,12,0.836,*
48WSTN00000RREWF,13,2.14,*
48WSTN00000RREWF,14,1.92,*
48WSTN00000RREWF,15,1.18,*
48WSTN00000RREWF,16,0.94,*
48WSTN00000RREWF,17,0.0,*
48WSTN00000RREWF,18,0.0,*
48WSTN00000RREWF,19,0.0,*
48WSTN00000RREWF,20,0.0,*
48WSTN00000RREWF,21,0.0,*
48WSTN00000RREWF,22,0.0,*
48WSTN00000RREWF,23,0.0,*
48WSTN00000RREWF,24,0.0,*
48WSTN00000RREWF,25,0.0,*
48WSTN00000RREWF,26,0.0,*
48WSTN00000RREWF,27,0.0,*
48WSTN00000RREWF,28,0.0,*
48WSTN00000RREWF,29,0.0,*
48WSTN00000RREWF,30,0.0,*
48WSTN00000RREWF,31,0.0,*
48WSTN00000RREWF,32,2.216,*
48WSTN00000RREWF,33,6.162,*
48WSTN00000RREWF,34,6.444,*
48WSTN00000RREWF,35,9.386,*
48WSTN00000RREWF,36,11.27,*
48WSTN00000RREWF,37,10.248,*
48WSTN00000RREWF,38,15.74,*
48WSTN00000RREWF,39,23.142,*
48WSTN00000RREWF,40,27.62,*
48WSTN00000RREWF,41,34.512,*
48WSTN00000RREWF,42,37.348,*
48WSTN00000RREWF,43,38.496,*
48WSTN00000RREWF,44,41.594,*
48WSTN00000RREWF,45,50.398,*
48WSTN00000RREWF,46,49.692,*
48WSTN00000RREWF,47,46.408,*
48WSTN00000RREWF,48,48.2,*
48WSTN0000DUNGW6,1,57.092,*
48WSTN0000DUNGW6,2,60.672,*
48WSTN0000DUNGW6,3,60.954,*
48WSTN0000DUNGW6,4,69.272,*
48WSTN0000DUNGW6,5,61.034,*
48WSTN0000DUNGW6,6,60.132,*
48WSTN0000DUNGW6,7,60.672,*
48WSTN0000DUNGW6,8,60.812,*
48WSTN0000DUNGW6,9,66.192,*
48WSTN0000DUNGW6,10,64.174,*
48WSTN0000DUNGW6,11,67.752,*
48WSTN0000DUNGW6,12,60.652,*
48WSTN0000DUNGW6,13,66.192,*
48WSTN0000DUNGW6,14,59.832,*
48WSTN0000DUNGW6,15,79.794,*
48WSTN0000DUNGW6,16,83.274,*
48WSTN0000DUNGW6,17,88.454,*
48WSTN0000DUNGW6,18,86.594,*
48WSTN0000DUNGW6,19,64.934,*
48WSTN0000DUNGW6,20,49.274,*
48WSTN0000DUNGW6,21,51.714,*
48WSTN0000DUNGW6,22,78.274,*
48WSTN0000DUNGW6,23,72.234,*
48WSTN0000DUNGW6,24,76.454,*
48WSTN0000DUNGW6,25,74.074,*
48WSTN0000DUNGW6,26,75.394,*
48WSTN0000DUNGW6,27,81.514,*
48WSTN0000DUNGW6,28,80.094,*
48WSTN0000DUNGW6,29,88.434,*
48WSTN0000DUNGW6,30,70.514,*
48WSTN0000DUNGW6,31,11.374,*
48WSTN0000DUNGW6,32,72.594,*
48WSTN0000DUNGW6,33,89.014,*
48WSTN0000DUNGW6,34,89.294,*
48WSTN0000DUNGW6,35,85.814,*
48WSTN0000DUNGW6,36,80.974,*
48WSTN0000DUNGW6,37,69.954,*
48WSTN0000DUNGW6,38,52.474,*
48WSTN0000DUNGW6,39,70.574,*
48WSTN0000DUNGW6,40,86.394,*
48WSTN0000DUNGW6,41,65.174,*
48WSTN0000DUNGW6,42,67.534,*
48WSTN0000DUNGW6,43,61.914,*
48WSTN0000DUNGW6,44,61.454,*
48WSTN0000DUNGW6,45,80.574,*
48WSTN0000DUNGW6,46,80.734,*
48WSTN0000DUNGW6,47,81.494,*
48WSTN0000DUNGW6,48,72.054,*
48WSTN00000ERROK,1,0.0,*
48WSTN00000ERROK,2,0.0,*
48WSTN00000ERROK,3,0.0,*
48WSTN00000ERROK,4,0.0,*
48WSTN00000ERROK,5,0.0,*
48WSTN00000ERROK,6,0.0,*
48WSTN00000ERROK,7,0.0,*
48WSTN00000ERROK,8,0.0,*
48WSTN00000ERROK,9,0.0,*
48WSTN00000ERROK,10,0.0,*
48WSTN00000ERROK,11,0.0,*
48WSTN00000ERROK,12,0.0,*
48WSTN00000ERROK,13,0.0,*
48WSTN00000ERROK,14,0.0,*
48WSTN00000ERROK,15,0.0,*
48WSTN00000ERROK,16,0.0,*
48WSTN00000ERROK,17,0.0,*
48WSTN00000ERROK,18,0.0,*
48WSTN00000ERROK,19,0.0,*
48WSTN00000ERROK,20,0.0,*
48WSTN00000ERROK,21,0.0,*
48WSTN00000ERROK,22,0.0,*
48WSTN00000ERROK,23,0.0,*
48WSTN00000ERROK,24,0.0,*
48WSTN00000ERROK,25,0.0,*
48WSTN00000ERROK,26,0.0,*
48WSTN00000ERROK,27,0.0,*
48WSTN00000ERROK,28,0.0,*
48WSTN00000ERROK,29,0.0,*
48WSTN00000ERROK,30,0.0,*
48WSTN00000ERROK,31,0.0,*
48WSTN00000ERROK,32,0.0,*
48WSTN00000ERROK,33,0.0,*
48WSTN00000ERROK,34,34.367999999999995,*
48WSTN00000ERROK,35,73.60399999999998,*
48WSTN00000ERROK,36,73.642,*
48WSTN00000ERROK,37,73.632,*
48WSTN00000ERROK,38,73.622,*
48WSTN00000ERROK,39,73.632,*
48WSTN00000ERROK,40,73.638,*
48WSTN00000ERROK,41,73.65,*
48WSTN00000ERROK,42,73.67,*
48WSTN00000ERROK,43,73.678,*
48WSTN00000ERROK,44,58.414,*
48WSTN00000ERROK,45,0.0,*
48WSTN00000ERROK,46,0.0,*
48WSTN00000ERROK,47,0.0,*
48WSTN00000ERROK,48,0.0,*
48WSTN00000FASN8,1,29.67,*
48WSTN00000FASN8,2,27.97,*
48WSTN00000FASN8,3,8.172,*
48WSTN00000FASN8,4,8.18,*
48WSTN00000FASN8,5,8.168,*
48WSTN00000FASN8,6,8.17,*
48WSTN00000FASN8,7,8.17,*
48WSTN00000FASN8,8,8.18,*
48WSTN00000FASN8,9,8.182,*
48WSTN00000FASN8,10,8.186,*
48WSTN00000FASN8,11,8.182,*
48WSTN00000FASN8,12,8.182,*
48WSTN00000FASN8,13,8.18,*
48WSTN00000FASN8,14,8.184,*
48WSTN00000FASN8,15,8.184,*
48WSTN00000FASN8,16,10.948,*
48WSTN00000FASN8,17,29.888,*
48WSTN00000FASN8,18,29.924,*
48WSTN00000FASN8,19,29.92,*
48WSTN00000FASN8,20,29.898,*
48WSTN00000FASN8,21,29.898,*
48WSTN00000FASN8,22,29.926,*
48WSTN00000FASN8,23,29.9,*
48WSTN00000FASN8,24,29.926,*
48WSTN00000FASN8,25,29.908,*
48WSTN00000FASN8,26,29.886000000000003,*
48WSTN00000FASN8,27,29.816000000000003,*
48WSTN00000FASN8,28,15.586,*
48WSTN00000FASN8,29,15.34,*
48WSTN00000FASN8,30,15.348,*
48WSTN00000FASN8,31,15.332,*
48WSTN00000FASN8,32,15.346,*
48WSTN00000FASN8,33,17.492,*
48WSTN00000FASN8,34,52.19,*
48WSTN00000FASN8,35,69.108,*
48WSTN00000FASN8,36,69.114,*
48WSTN00000FASN8,37,69.07600000000001,*
48WSTN00000FASN8,38,69.066,*
48WSTN00000FASN8,39,69.056,*
48WSTN00000FASN8,40,67.58,*
48WSTN00000FASN8,41,47.82,*
48WSTN00000FASN8,42,29.910000000000004,*
48WSTN00000FASN8,43,29.938,*
48WSTN00000FASN8,44,29.882,*
48WSTN00000FASN8,45,27.436,*
48WSTN00000FASN8,46,15.328,*
48WSTN00000FASN8,47,24.288,*
48WSTN00000FASN8,48,29.874,*
48WSTN0000BRDUWV,1,0.0,*
48WSTN0000BRDUWV,2,0.942,*
48WSTN0000BRDUWV,3,0.952,*
48WSTN0000BRDUWV,4,1.358,*
48WSTN0000BRDUWV,5,1.11,*
48WSTN0000BRDUWV,6,0.624,*
48WSTN0000BRDUWV,7,0.406,*
48WSTN0000BRDUWV,8,0.406,*
48WSTN0000BRDUWV,9,0.268,*
48WSTN0000BRDUWV,10,0.396,*
48WSTN0000BRDUWV,11,1.3,*
48WSTN0000BRDUWV,12,2.104,*
48WSTN0000BRDUWV,13,1.18,*
48WSTN0000BRDUWV,14,0.634,*
48WSTN0000BRDUWV,15,0.07,*
48WSTN0000BRDUWV,16,0.0,*
48WSTN0000BRDUWV,17,0.0,*
48WSTN0000BRDUWV,18,0.0,*
48WSTN0000BRDUWV,19,0.0,*
48WSTN0000BRDUWV,20,0.0,*
48WSTN0000BRDUWV,21,0.0,*
48WSTN0000BRDUWV,22,0.01,*
48WSTN0000BRDUWV,23,0.0,*
48WSTN0000BRDUWV,24,0.0,*
48WSTN0000BRDUWV,25,0.218,*
48WSTN0000BRDUWV,26,0.02,*
48WSTN0000BRDUWV,27,0.13,*
48WSTN0000BRDUWV,28,0.06,*
48WSTN0000BRDUWV,29,0.486,*
48WSTN0000BRDUWV,30,0.308,*
48WSTN0000BRDUWV,31,0.258,*
48WSTN0000BRDUWV,32,0.952,*
48WSTN0000BRDUWV,33,1.062,*
48WSTN0000BRDUWV,34,1.666,*
48WSTN0000BRDUWV,35,2.4,*
48WSTN0000BRDUWV,36,3.532,*
48WSTN0000BRDUWV,37,2.59,*
48WSTN0000BRDUWV,38,2.986,*
48WSTN0000BRDUWV,39,2.618,*
48WSTN0000BRDUWV,40,3.086,*
48WSTN0000BRDUWV,41,4.712,*
48WSTN0000BRDUWV,42,4.156,*
48WSTN0000BRDUWV,43,3.74,*
48WSTN0000BRDUWV,44,4.018,*
48WSTN0000BRDUWV,45,3.978,*
48WSTN0000BRDUWV,46,3.492,*
48WSTN0000BRDUWV,47,3.342,*
48WSTN0000BRDUWV,48,5.098,*
48WSTN0000LCLTWH,1,0.0,*
48WSTN0000LCLTWH,2,0.0,*
48WSTN0000LCLTWH,3,0.0,*
48WSTN0000LCLTWH,4,0.0,*
48WSTN0000LCLTWH,5,0.0,*
48WSTN0000LCLTWH,6,0.0,*
48WSTN0000LCLTWH,7,0.0,*
48WSTN0000LCLTWH,8,0.0,*
48WSTN0000LCLTWH,9,0.0,*
48WSTN0000LCLTWH,10,0.0,*
48WSTN0000LCLTWH,11,0.0,*
48WSTN0000LCLTWH,12,0.0,*
48WSTN0000LCLTWH,13,0.0,*
48WSTN0000LCLTWH,14,0.0,*
48WSTN0000LCLTWH,15,0.0,*
48WSTN0000LCLTWH,16,0.0,*
48WSTN0000LCLTWH,17,0.0,*
48WSTN0000LCLTWH,18,0.656,*
48WSTN0000LCLTWH,19,1.78,*
48WSTN0000LCLTWH,20,3.28,*
48WSTN0000LCLTWH,21,3.38,*
48WSTN0000LCLTWH,22,1.2,*
48WSTN0000LCLTWH,23,0.116,*
48WSTN0000LCLTWH,24,0.836,*
48WSTN0000LCLTWH,25,0.046,*
48WSTN0000LCLTWH,26,0.476,*
48WSTN0000LCLTWH,27,0.216,*
48WSTN0000LCLTWH,28,0.0,*
48WSTN0000LCLTWH,29,0.0,*
48WSTN0000LCLTWH,30,0.036,*
48WSTN0000LCLTWH,31,3.6,*
48WSTN0000LCLTWH,32,6.98,*
48WSTN0000LCLTWH,33,1.86,*
48WSTN0000LCLTWH,34,4.2,*
48WSTN0000LCLTWH,35,4.5,*
48WSTN0000LCLTWH,36,4.42,*
48WSTN0000LCLTWH,37,3.82,*
48WSTN0000LCLTWH,38,2.42,*
48WSTN0000LCLTWH,39,0.92,*
48WSTN0000LCLTWH,40,0.54,*
48WSTN0000LCLTWH,41,1.38,*
48WSTN0000LCLTWH,42,2.16,*
48WSTN0000LCLTWH,43,14.96,*
48WSTN0000LCLTWH,44,14.24,*
48WSTN0000LCLTWH,45,8.0,*
48WSTN0000LCLTWH,46,11.44,*
48WSTN0000LCLTWH,47,10.0,*
48WSTN0000LCLTWH,48,6.86,*
48WSTN0000DRSLWN,1,1.072,*
48WSTN0000DRSLWN,2,6.498,*
48WSTN0000DRSLWN,3,10.798,*
48WSTN0000DRSLWN,4,7.298,*
48WSTN0000DRSLWN,5,13.114,*
48WSTN0000DRSLWN,6,17.408,*
48WSTN0000DRSLWN,7,14.16,*
48WSTN0000DRSLWN,8,8.214,*
48WSTN0000DRSLWN,9,6.918,*
48WSTN0000DRSLWN,10,12.606,*
48WSTN0000DRSLWN,11,18.928,*
48WSTN0000DRSLWN,12,22.092,*
48WSTN0000DRSLWN,13,20.51,*
48WSTN0000DRSLWN,14,14.88,*
48WSTN0000DRSLWN,15,11.57,*
48WSTN0000DRSLWN,16,13.984,*
48WSTN0000DRSLWN,17,13.762,*
48WSTN0000DRSLWN,18,18.828,*
48WSTN0000DRSLWN,19,21.36,*
48WSTN0000DRSLWN,20,20.23,*
48WSTN0000DRSLWN,21,18.44,*
48WSTN0000DRSLWN,22,18.906,*
48WSTN0000DRSLWN,23,22.554,*
48WSTN0000DRSLWN,24,19.042,*
48WSTN0000DRSLWN,25,21.118,*
48WSTN0000DRSLWN,26,30.04,*
48WSTN0000DRSLWN,27,22.704,*
48WSTN0000DRSLWN,28,20.754,*
48WSTN0000DRSLWN,29,29.028,*
48WSTN0000DRSLWN,30,36.898,*
48WSTN0000DRSLWN,31,34.026,*
48WSTN0000DRSLWN,32,37.778,*
48WSTN0000DRSLWN,33,43.53,*
48WSTN0000DRSLWN,34,44.04,*
48WSTN0000DRSLWN,35,48.488,*
48WSTN0000DRSLWN,36,52.62,*
48WSTN0000DRSLWN,37,37.616,*
48WSTN0000DRSLWN,38,21.74,*
48WSTN0000DRSLWN,39,29.456,*
48WSTN0000DRSLWN,40,52.286,*
48WSTN0000DRSLWN,41,52.582,*
48WSTN0000DRSLWN,42,37.91,*
48WSTN0000DRSLWN,43,21.672,*
48WSTN0000DRSLWN,44,18.61,*
48WSTN0000DRSLWN,45,11.29,*
48WSTN0000DRSLWN,46,17.37,*
48WSTN0000DRSLWN,47,26.892,*
48WSTN0000DRSLWN,48,31.988,*
48WSTN0000CGTHWI,1,33.378,*
48WSTN0000CGTHWI,2,35.48,*
48WSTN0000CGTHWI,3,36.236,*
48WSTN0000CGTHWI,4,38.044,*
48WSTN0000CGTHWI,5,34.922,*
48WSTN0000CGTHWI,6,35.942,*
48WSTN0000CGTHWI,7,35.114,*
48WSTN0000CGTHWI,8,37.14,*
48WSTN0000CGTHWI,9,33.396,*
48WSTN0000CGTHWI,10,34.036,*
48WSTN0000CGTHWI,11,39.71,*
48WSTN0000CGTHWI,12,29.562,*
48WSTN0000CGTHWI,13,37.232,*
48WSTN0000CGTHWI,14,39.84,*
48WSTN0000CGTHWI,15,48.41,*
48WSTN0000CGTHWI,16,47.104,*
48WSTN0000CGTHWI,17,38.466,*
48WSTN0000CGTHWI,18,25.814,*
48WSTN0000CGTHWI,19,25.86,*
48WSTN0000CGTHWI,20,24.632,*
48WSTN0000CGTHWI,21,23.868,*
48WSTN0000CGTHWI,22,42.314,*
48WSTN0000CGTHWI,23,23.838,*
48WSTN0000CGTHWI,24,23.844,*
48WSTN0000CGTHWI,25,23.866,*
48WSTN0000CGTHWI,26,23.848,*
48WSTN0000CGTHWI,27,31.804,*
48WSTN0000CGTHWI,28,56.084,*
48WSTN0000CGTHWI,29,35.082,*
48WSTN0000CGTHWI,30,37.786,*
48WSTN0000CGTHWI,31,37.808,*
48WSTN0000CGTHWI,32,46.594,*
48WSTN0000CGTHWI,33,46.98,*
48WSTN0000CGTHWI,34,39.3,*
48WSTN0000CGTHWI,35,38.498,*
48WSTN0000CGTHWI,36,44.466,*
48WSTN0000CGTHWI,37,42.266,*
48WSTN0000CGTHWI,38,45.378,*
48WSTN0000CGTHWI,39,35.326,*
48WSTN0000CGTHWI,40,37.664,*
48WSTN0000CGTHWI,41,54.534,*
48WSTN0000CGTHWI,42,57.038,*
48WSTN0000CGTHWI,43,60.156,*
48WSTN0000CGTHWI,44,60.124,*
48WSTN0000CGTHWI,45,54.772,*
48WSTN0000CGTHWI,46,42.248,*
48WSTN0000CGTHWI,47,32.592,*
48WSTN0000CGTHWI,48,30.956,*
48WSTN0000STRNWW,1,42.228,*
48WSTN0000STRNWW,2,25.778,*
48WSTN0000STRNWW,3,34.726,*
48WSTN0000STRNWW,4,29.47,*
48WSTN0000STRNWW,5,38.85,*
48WSTN0000STRNWW,6,24.304,*
48WSTN0000STRNWW,7,28.62,*
48WSTN0000STRNWW,8,30.84,*
48WSTN0000STRNWW,9,18.428,*
48WSTN0000STRNWW,10,17.96,*
48WSTN0000STRNWW,11,24.998,*
48WSTN0000STRNWW,12,24.73,*
48WSTN0000STRNWW,13,21.162,*
48WSTN0000STRNWW,14,27.424,*
48WSTN0000STRNWW,15,23.11,*
48WSTN0000STRNWW,16,21.576,*
48WSTN0000STRNWW,17,17.16,*
48WSTN0000STRNWW,18,21.67,*
48WSTN0000STRNWW,19,25.086,*
48WSTN0000STRNWW,20,22.988,*
48WSTN0000STRNWW,21,12.572,*
48WSTN0000STRNWW,22,21.632,*
48WSTN0000STRNWW,23,43.512,*
48WSTN0000STRNWW,24,57.128,*
48WSTN0000STRNWW,25,54.204,*
48WSTN0000STRNWW,26,42.272,*
48WSTN0000STRNWW,27,35.384,*
48WSTN0000STRNWW,28,25.824,*
48WSTN0000STRNWW,29,32.13,*
48WSTN0000STRNWW,30,12.97,*
48WSTN0000STRNWW,31,12.98,*
48WSTN0000STRNWW,32,15.51,*
48WSTN0000STRNWW,33,19.902,*
48WSTN0000STRNWW,34,11.978,*
48WSTN0000STRNWW,35,5.392,*
48WSTN0000STRNWW,36,3.562,*
48WSTN0000STRNWW,37,4.772,*
48WSTN0000STRNWW,38,4.186,*
48WSTN0000STRNWW,39,3.466,*
48WSTN0000STRNWW,40,2.336,*
48WSTN0000STRNWW,41,2.21,*
48WSTN0000STRNWW,42,1.554,*
48WSTN0000STRNWW,43,0.054,*
48WSTN0000STRNWW,44,1.008,*
48WSTN0000STRNWW,45,7.442,*
48WSTN0000STRNWW,46,4.962,*
48WSTN0000STRNWW,47,1.098,*
48WSTN0000STRNWW,48,4.344,*
48WSTN0000KILBWA,1,28.128,*
48WSTN0000KILBWA,2,27.276,*
48WSTN0000KILBWA,3,31.072,*
48WSTN0000KILBWA,4,36.286,*
48WSTN0000KILBWA,5,38.682,*
48WSTN0000KILBWA,6,39.74,*
48WSTN0000KILBWA,7,38.692,*
48WSTN0000KILBWA,8,44.408,*
48WSTN0000KILBWA,9,41.448,*
48WSTN0000KILBWA,10,41.374,*
48WSTN0000KILBWA,11,42.06,*
48WSTN0000KILBWA,12,40.256,*
48WSTN0000KILBWA,13,37.146,*
48WSTN0000KILBWA,14,33.772,*
48WSTN0000KILBWA,15,33.768,*
48WSTN0000KILBWA,16,29.578,*
48WSTN0000KILBWA,17,38.18,*
48WSTN0000KILBWA,18,44.286,*
48WSTN0000KILBWA,19,42.078,*
48WSTN0000KILBWA,20,42.626,*
48WSTN0000KILBWA,21,44.082,*
48WSTN0000KILBWA,22,53.224,*
48WSTN0000KILBWA,23,55.972,*
48WSTN0000KILBWA,24,53.972,*
