Year      Month     Day      Hour      X(m)      Y(m)      Z(m)      O3        NO        NO2       H2O2      N2O5      HNO3      HONO      SO2       Sulphate  CO        C2H6      HCHO      CH3CHO    C2H4      PAN       nC4H10    CH3COC2H5 C3H6      oXylene   isoprene  PM2.5     PM10      
2020  5  6 12  382628.312  147794.703      70.000   0.1774236E-01   0.4191050E+00   0.2852898E-02   0.1098741E-07   0.1926478E-12   0.4169867E-05   0.1974373E-03   0.1941036E-01   0.9967060E-06   0.3145647E-01   0.3356747E-02   0.2672012E-02   0.2943788E-02   0.5850498E-02   0.1271891E-07   0.4238301E-01   0.1817302E-03   0.9304925E-02   0.2234140E-01   0.0000000E+00   0.2186821E-04   0.2232628E-04
2020  5  6 12  382628.312  149794.703      70.000   0.1477836E-01   0.3771241E+00   0.5295594E-02   0.5833875E-08   0.6337852E-12   0.2280606E-05   0.1091077E-03   0.1754559E-01   0.3770656E-06   0.2842588E-01   0.3035700E-02   0.2433612E-02   0.2658608E-02   0.5292158E-02   0.8666100E-08   0.3831452E-01   0.1632006E-03   0.8418459E-02   0.2019652E-01   0.0000000E+00   0.1937973E-04   0.1993216E-04
2020  5  6 12  364628.312  131794.703      90.000   0.5652882E-02   0.1222544E+00   0.6852689E-03   0.3066249E-08   0.8147578E-14   0.1182616E-05   0.6147673E-04   0.5622416E-02   0.2802085E-06   0.9174472E-02   0.9784078E-03   0.7792098E-03   0.8549352E-03   0.1706492E-02   0.3547952E-08   0.1228496E-01   0.5255818E-04   0.2704011E-02   0.6453445E-02   0.0000000E+00   0.5234274E-05   0.5344227E-05
2020  5  6 12  364628.312  133794.703      90.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  135794.703      90.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3031649E-14   0.0000000E+00
2020  5  6 12  364628.312  137794.703      90.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7401487E-18   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  139794.703      90.000   0.3152666E-01   0.1369206E+01   0.4031904E-01   0.0000000E+00   0.2593994E-10   0.0000000E+00   0.0000000E+00   0.6410085E-01   0.0000000E+00   0.1041255E+00   0.1112547E-01   0.8987873E-02   0.9719707E-02   0.1940416E-01   0.0000000E+00   0.1400283E+00   0.5934642E-03   0.3081824E-01   0.7369568E-01   0.0000000E+00   0.6264275E-04   0.6515025E-04
2020  5  6 12  364628.312  141794.703      90.000   0.1150528E+00   0.7786940E+01   0.2981483E+00   0.3170784E-06   0.9064634E-09   0.4316208E-04   0.1581821E-02   0.3651641E+00   0.4255692E-05   0.5961428E+00   0.6362940E-01   0.5111856E-01   0.5549084E-01   0.1110178E+00   0.1870316E-06   0.7980268E+00   0.3387605E-02   0.1758651E+00   0.4190280E+00   0.0000000E+00   0.3187983E-03   0.3300234E-03
2020  5  6 12  364628.312  143794.703      90.000   0.1228815E+00   0.7148474E+01   0.2508526E+00   0.3278702E-06   0.6496713E-09   0.5006895E-04   0.2233103E-02   0.3348676E+00   0.5329588E-05   0.5461916E+00   0.5829645E-01   0.4678411E-01   0.5087508E-01   0.1017004E+00   0.2215975E-06   0.7317416E+00   0.3109952E-02   0.1611856E+00   0.3844083E+00   0.0000000E+00   0.3033803E-03   0.3122974E-03
2020  5  6 12  364628.312  145794.703      90.000   0.6348158E-01   0.2061251E+01   0.3896694E-01   0.2174799E-07   0.2278248E-10   0.7774664E-05   0.7439930E-03   0.9580123E-01   0.1692012E-05   0.1562088E+00   0.1667348E-01   0.1338346E-01   0.1455288E-01   0.2908665E-01   0.4604927E-07   0.2093358E+00   0.8898377E-03   0.4610727E-01   0.1099865E+00   0.0000000E+00   0.8770694E-04   0.9016655E-04
2020  5  6 12  364628.312  147794.703      90.000   0.3021087E-01   0.3478259E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1895237E-03   0.1570244E-01   0.8795526E-06   0.2559320E-01   0.2730897E-02   0.2186458E-02   0.2387847E-02   0.4762843E-02   0.0000000E+00   0.3430764E-01   0.1470023E-03   0.7550165E-02   0.1802836E-01   0.0000000E+00   0.1475403E-04   0.1513570E-04
2020  5  6 12  364628.312  149794.703      90.000   0.2249249E-01   0.3468751E+00   0.1724135E-02   0.7058135E-08   0.1493568E-12   0.3498624E-05   0.1998461E-03   0.1585157E-01   0.1333309E-05   0.2585693E-01   0.2756057E-02   0.2184673E-02   0.2412797E-02   0.4805730E-02   0.7605191E-08   0.3463117E-01   0.1493169E-03   0.7615629E-02   0.1819706E-01   0.0000000E+00   0.1489788E-04   0.1530115E-04
2020  5  6 12  366628.312  131794.703      90.000   0.2561352E-03   0.5539412E-02   0.3104992E-04   0.1389334E-09   0.3691712E-15   0.5358497E-07   0.2785544E-05   0.2547548E-03   0.1269640E-07   0.4157004E-03   0.4433220E-04   0.3530642E-04   0.3873758E-04   0.7732208E-04   0.1607597E-09   0.5566383E-03   0.2381440E-05   0.1225202E-03   0.2924092E-03   0.0000000E+00   0.2371679E-06   0.2421499E-06
2020  5  6 12  366628.312  133794.703      90.000   0.6796852E-01   0.3108323E+01   0.9957904E-01   0.1415152E-06   0.1616756E-09   0.2377376E-04   0.8343041E-03   0.1453582E+00   0.2581025E-05   0.2370216E+00   0.2529808E-01   0.2029792E-01   0.2208169E-01   0.4413187E-01   0.9586460E-07   0.3176222E+00   0.1350279E-02   0.6995555E-01   0.1668823E+00   0.0000000E+00   0.1326762E-03   0.1368924E-03
2020  5  6 12  366628.312  135794.703      90.000   0.4116888E-01   0.8744432E+00   0.8381061E-02   0.3039848E-07   0.9972763E-14   0.1247973E-04   0.4767641E-03   0.4027740E-01   0.1728714E-05   0.6575714E-01   0.7013054E-02   0.5594875E-02   0.6128215E-02   0.1223274E-01   0.4438844E-07   0.8801189E-01   0.3768550E-03   0.1937716E-01   0.4621981E-01   0.0000000E+00   0.3685748E-04   0.3756478E-04
2020  5  6 12  366628.312  137794.703      90.000   0.5598239E-01   0.2578829E+01   0.8228938E-01   0.1228727E-10   0.9743459E-10   0.2200832E-08   0.1732136E-06   0.1205941E+00   0.3991833E-09   0.1963316E+00   0.2098067E-01   0.1701440E-01   0.1829908E-01   0.3660458E-01   0.9473903E-11   0.2635072E+00   0.1113979E-02   0.5806076E-01   0.1385070E+00   0.0000000E+00   0.1079776E-03   0.1129113E-03
2020  5  6 12  366628.312  139794.703      90.000   0.1487559E+00   0.1126156E+02   0.4473999E+00   0.1986119E-06   0.1665639E-08   0.1002648E-04   0.1149631E-02   0.5286611E+00   0.1319057E-05   0.8624356E+00   0.9209133E-01   0.7422171E-01   0.8027477E-01   0.1606841E+00   0.9529448E-07   0.1155311E+01   0.4888195E-02   0.2546396E+00   0.6067948E+00   0.0000000E+00   0.4606726E-03   0.4795339E-03
2020  5  6 12  366628.312  141794.703      90.000   0.2342611E+00   0.3152616E+02   0.1428117E+01   0.2331542E-05   0.8056848E-08   0.3258626E-03   0.1145934E-01   0.1488591E+01   0.2969341E-04   0.2424609E+01   0.2587900E+00   0.2074549E+00   0.2260553E+00   0.4513910E+00   0.1371151E-05   0.3252330E+01   0.1383818E-01   0.7159628E+00   0.1709821E+01   0.0000000E+00   0.1417613E-02   0.1454869E-02
2020  5  6 12  366628.312  143794.703      90.000   0.2399215E+00   0.2501256E+02   0.1074437E+01   0.2570081E-05   0.5554870E-08   0.4104017E-03   0.1152036E-01   0.1180402E+01   0.3875165E-04   0.1921502E+01   0.2050286E+00   0.1638047E+00   0.1792887E+00   0.3575570E+00   0.1562704E-05   0.2578704E+01   0.1100904E-01   0.5673235E+00   0.1356220E+01   0.0000000E+00   0.1163641E-02   0.1188889E-02
2020  5  6 12  366628.312  145794.703      90.000   0.1952693E+00   0.1154484E+02   0.4114700E+00   0.1422681E-05   0.1439480E-08   0.2578058E-03   0.6115401E-02   0.5426208E+00   0.2720052E-04   0.8833006E+00   0.9420894E-01   0.7496574E-01   0.8246512E-01   0.1642713E+00   0.8789479E-06   0.1185331E+01   0.5081963E-02   0.2606468E+00   0.6234722E+00   0.0000000E+00   0.5434327E-03   0.5540556E-03
2020  5  6 12  366628.312  147794.703      90.000   0.1187903E+00   0.3793887E+01   0.8352862E-01   0.4330001E-06   0.1025950E-09   0.9269831E-04   0.2152879E-02   0.1767375E+00   0.1287834E-04   0.2879772E+00   0.3069558E-01   0.2431079E-01   0.2688973E-01   0.5351937E-01   0.2701793E-06   0.3860803E+00   0.1663894E-02   0.8487394E-01   0.2030009E+00   0.0000000E+00   0.1740081E-03   0.1779013E-03
2020  5  6 12  366628.312  149794.703      90.000   0.3763283E-01   0.6873611E+00   0.4042568E-02   0.3780006E-07   0.3554604E-12   0.1125961E-04   0.4031688E-03   0.3155290E-01   0.3005396E-05   0.5150775E-01   0.5487092E-02   0.4329041E-02   0.4805939E-02   0.9567294E-02   0.2391354E-07   0.6893453E-01   0.2981318E-03   0.1515610E-01   0.3621372E-01   0.0000000E+00   0.2930800E-04   0.3023581E-04
2020  5  6 12  368628.312  131794.703      90.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  368628.312  133794.703      90.000   0.5666372E-01   0.1614784E+01   0.2061580E-01   0.9365798E-07   0.7804036E-11   0.2144528E-04   0.7480332E-03   0.7472399E-01   0.3123281E-05   0.1218690E+00   0.1299902E-01   0.1036873E-01   0.1136111E-01   0.2267232E-01   0.7337406E-07   0.1632672E+00   0.6982000E-03   0.3593624E-01   0.8578780E-01   0.0000000E+00   0.6989227E-04   0.7159961E-04
2020  5  6 12  368628.312  135794.703      90.000   0.1653290E+00   0.1277659E+02   0.5030427E+00   0.6495079E-06   0.1930163E-08   0.1039923E-03   0.3440963E-02   0.6003212E+00   0.1121659E-04   0.9790262E+00   0.1044919E+00   0.8384102E-01   0.9121198E-01   0.1822843E+00   0.4082096E-06   0.1311776E+01   0.5579485E-02   0.2889199E+00   0.6891678E+00   0.0000000E+00   0.5469670E-03   0.5639201E-03
2020  5  6 12  368628.312  137794.703      90.000   0.2350642E+00   0.3417798E+02   0.1566407E+01   0.2224492E-05   0.9041961E-08   0.2757696E-03   0.9160833E-02   0.1612862E+01   0.2573692E-04   0.2629447E+01   0.2806440E+00   0.2250780E+00   0.2449845E+00   0.4895661E+00   0.1190117E-05   0.3524189E+01   0.1497973E-01   0.7761303E+00   0.1851869E+01   0.0000000E+00   0.1483055E-02   0.1529096E-02
2020  5  6 12  368628.312  139794.703      90.000   0.2646446E+00   0.4552192E+02   0.2134507E+01   0.3844607E-05   0.1337400E-07   0.4916564E-03   0.1515267E-01   0.2148712E+01   0.4474761E-04   0.3505415E+01   0.3740568E+00   0.2995532E+00   0.3264902E+00   0.6525379E+00   0.2069839E-05   0.4695262E+01   0.1997183E-01   0.1034144E+01   0.2466522E+01   0.0000000E+00   0.1955766E-02   0.2012243E-02
2020  5  6 12  368628.312  141794.703      90.000   0.2629434E+00   0.3747843E+02   0.1711885E+01   0.3512396E-05   0.1021668E-07   0.5012949E-03   0.1639758E-01   0.1770306E+01   0.4693316E-04   0.2883879E+01   0.3077391E+00   0.2461696E+00   0.2688930E+00   0.5367453E+00   0.2029652E-05   0.3867769E+01   0.1648090E-01   0.8513054E+00   0.2033365E+01   0.0000000E+00   0.1705681E-02   0.1744923E-02
2020  5  6 12  368628.312  143794.703      90.000   0.2556602E+00   0.2684907E+02   0.1160502E+01   0.3655547E-05   0.6263733E-08   0.6109029E-03   0.1468429E-01   0.1268548E+01   0.5886546E-04   0.2063618E+01   0.2201233E+00   0.1752337E+00   0.1927055E+00   0.3838109E+00   0.2160165E-05   0.2770935E+01   0.1186974E-01   0.6092170E+00   0.1457967E+01   0.0000000E+00   0.1299659E-02   0.1322941E-02
2020  5  6 12  368628.312  145794.703      90.000   0.2345498E+00   0.1699683E+02   0.6593771E+00   0.2668171E-05   0.2898027E-08   0.4787996E-03   0.9736050E-02   0.8009511E+00   0.5029368E-04   0.1303400E+01   0.1389673E+00   0.1101877E+00   0.1217552E+00   0.2422811E+00   0.1539373E-05   0.1749492E+01   0.7523852E-02   0.3845042E+00   0.9204695E+00   0.0000000E+00   0.8201956E-03   0.8351447E-03
2020  5  6 12  368628.312  147794.703      90.000   0.1218514E+00   0.4191565E+01   0.9885314E-01   0.5307012E-06   0.1519532E-09   0.1069136E-03   0.2335658E-02   0.1954590E+00   0.1488375E-04   0.3185193E+00   0.3394574E-01   0.2684393E-01   0.2974056E-01   0.5918473E-01   0.3051221E-06   0.4269734E+00   0.1841338E-02   0.9385539E-01   0.2245014E+00   0.0000000E+00   0.1919314E-03   0.1965787E-03
2020  5  6 12  368628.312  149794.703      90.000   0.1392441E-01   0.1584146E+00   0.5926908E-03   0.6893725E-08   0.8425429E-13   0.2166990E-05   0.1016564E-03   0.7176430E-02   0.8428941E-06   0.1173046E-01   0.1249076E-02   0.9820065E-03   0.1093652E-02   0.2177879E-02   0.3975873E-08   0.1567969E-01   0.6793039E-04   0.3447398E-02   0.8231844E-02   0.0000000E+00   0.6420224E-05   0.6668345E-05
2020  5  6 12  370628.312  131794.703      90.000   0.0000000E+00   0.2528769E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1161935E-03   0.0000000E+00   0.1893141E-03   0.2026497E-04   0.1656095E-04   0.1748546E-04   0.3539355E-04   0.0000000E+00   0.2540018E-03   0.1024889E-05   0.5617984E-04   0.1334750E-03   0.0000000E+00   0.1077820E-06   0.1099551E-06
2020  5  6 12  370628.312  133794.703      90.000   0.9707607E-02   0.2716395E-01   0.0000000E+00   0.2115772E-08   0.0000000E+00   0.6229238E-06   0.2207461E-04   0.1233191E-02   0.1052517E-06   0.2011965E-02   0.2143505E-03   0.1691410E-03   0.1877780E-03   0.3737372E-03   0.1920761E-08   0.2694082E-02   0.1164284E-04   0.5923007E-03   0.1415745E-02   0.0000000E+00   0.1204674E-05   0.1218793E-05
2020  5  6 12  370628.312  135794.703      90.000   0.1935300E+00   0.1431127E+02   0.5690538E+00   0.9601043E-06   0.2355505E-08   0.1580553E-03   0.4500598E-02   0.6723226E+00   0.1707358E-04   0.1096923E+01   0.1170478E+00   0.9374208E-01   0.1021850E+00   0.2041853E+00   0.5955276E-06   0.1469130E+01   0.6256757E-02   0.3235645E+00   0.7717150E+00   0.0000000E+00   0.6099316E-03   0.6281660E-03
2020  5  6 12  370628.312  137794.703      90.000   0.2728459E+00   0.4427370E+02   0.2060343E+01   0.3669162E-05   0.1290296E-07   0.4671918E-03   0.1437946E-01   0.2090479E+01   0.4433858E-04   0.3408373E+01   0.3637134E+00   0.2911864E+00   0.3175686E+00   0.6344514E+00   0.1961614E-05   0.4567733E+01   0.1943467E-01   0.1005814E+01   0.2400275E+01   0.0000000E+00   0.1939496E-02   0.1995210E-02
2020  5  6 12  370628.312  139794.703      90.000   0.2948196E+00   0.9776708E+02   0.4847282E+01   0.1271657E-04   0.3480225E-07   0.1882403E-02   0.4243987E-01   0.4622998E+01   0.1650830E-03   0.7545658E+01   0.8048104E+00   0.6420457E+00   0.7029465E+00   0.1403867E+01   0.6995075E-05   0.1010182E+02   0.4312570E-01   0.2224304E+01   0.5306011E+01   0.0000000E+00   0.4231213E-02   0.4336881E-02
2020  5  6 12  370628.312  141794.703      90.000   0.2900892E+00   0.8879824E+02   0.4375020E+01   0.1331014E-04   0.3092083E-07   0.2276810E-02   0.5409487E-01   0.4205021E+01   0.1996546E-03   0.6852894E+01   0.7308894E+00   0.5822240E+00   0.6393466E+00   0.1274619E+01   0.8180535E-05   0.9186819E+01   0.3935691E-01   0.2021107E+01   0.4829229E+01   0.0000000E+00   0.4111798E-02   0.4175229E-02
2020  5  6 12  370628.312  143794.703      90.000   0.2715987E+00   0.3943522E+02   0.1807052E+01   0.6975615E-05   0.1103885E-07   0.1269683E-02   0.2603962E-01   0.1867071E+01   0.1179507E-03   0.3037313E+01   0.3238697E+00   0.2570460E+00   0.2838236E+00   0.5646315E+00   0.4188974E-05   0.4078089E+01   0.1754478E-01   0.8961930E+00   0.2145885E+01   0.0000000E+00   0.1949566E-02   0.1974561E-02
2020  5  6 12  370628.312  145794.703      90.000   0.2175869E+00   0.1338597E+02   0.4857048E+00   0.2248301E-05   0.1861783E-08   0.4147956E-03   0.7751357E-02   0.6301289E+00   0.4602778E-04   0.1025194E+01   0.1092781E+00   0.8642783E-01   0.9580971E-01   0.1904996E+00   0.1250194E-05   0.1376287E+01   0.5933482E-02   0.3023669E+00   0.7242468E+00   0.0000000E+00   0.6533846E-03   0.6658028E-03
2020  5  6 12  370628.312  147794.703      90.000   0.5704131E-01   0.1483070E+01   0.2403027E-01   0.1600386E-06   0.1412894E-10   0.3355713E-04   0.8161968E-03   0.6877299E-01   0.5661396E-05   0.1121205E+00   0.1194704E-01   0.9434798E-02   0.1046668E-01   0.2082975E-01   0.8917919E-07   0.1502354E+00   0.6484454E-03   0.3302417E-01   0.7897835E-01   0.0000000E+00   0.6651491E-04   0.6839775E-04
2020  5  6 12  370628.312  149794.703      90.000   0.1276720E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.5457573E-07   0.0000000E+00   0.2459324E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  372628.312  131794.703      90.000   0.4064116E-02   0.1574124E+00   0.7593835E-03   0.3187007E-08   0.9334580E-15   0.1187653E-05   0.7533461E-04   0.7233779E-02   0.2971614E-06   0.1180488E-01   0.1258840E-02   0.1002022E-02   0.1100121E-02   0.2195596E-02   0.4035582E-08   0.1580581E-01   0.6766443E-04   0.3478926E-02   0.8302804E-02   0.0000000E+00   0.6844608E-05   0.6969219E-05
2020  5  6 12  372628.312  133794.703      90.000   0.1197346E-02   0.3178126E-02   0.1108050E-05   0.1054373E-07   0.2889045E-12   0.1704381E-05   0.1502262E-05   0.1448476E-03   0.2574901E-06   0.2368637E-03   0.2526040E-04   0.2014840E-04   0.2204421E-04   0.4406868E-04   0.1184238E-16   0.3165652E-03   0.1353296E-05   0.6974146E-04   0.1660959E-03   0.0000000E+00   0.1309049E-06   0.1329263E-06
2020  5  6 12  372628.312  135794.703      90.000   0.1430769E+00   0.6489767E+01   0.2165908E+00   0.4489899E-06   0.5624148E-09   0.9199863E-04   0.2900195E-02   0.3038063E+00   0.1041142E-04   0.4957099E+00   0.5288687E-01   0.4230634E-01   0.4619231E-01   0.9225407E-01   0.3451467E-06   0.6638529E+00   0.2833311E-02   0.1461811E+00   0.3487054E+00   0.0000000E+00   0.2783517E-03   0.2852617E-03
2020  5  6 12  372628.312  137794.703      90.000   0.2621135E+00   0.3405937E+02   0.1513934E+01   0.3871225E-05   0.8678673E-08   0.5455740E-03   0.1333184E-01   0.1606890E+01   0.5380434E-04   0.2619864E+01   0.2794570E+00   0.2228433E+00   0.2441813E+00   0.4874200E+00   0.2060112E-05   0.3510878E+01   0.1498139E-01   0.7727730E+00   0.1845174E+01   0.0000000E+00   0.1520266E-02   0.1559987E-02
2020  5  6 12  372628.312  139794.703      90.000   0.2898951E+00   0.8530055E+02   0.4188298E+01   0.1414887E-04   0.2943175E-07   0.2230711E-02   0.4240420E-01   0.4032006E+01   0.1976628E-03   0.6584631E+01   0.7020035E+00   0.5580273E+00   0.6134681E+00   0.1224462E+01   0.7624822E-05   0.8810407E+01   0.3772832E-01   0.1939532E+01   0.4626936E+01   0.0000000E+00   0.3690542E-02   0.3775574E-02
2020  5  6 12  372628.312  141794.703      90.000   0.2981667E+00   0.1183435E+03   0.5920973E+01   0.1908671E-04   0.4325386E-07   0.3373703E-02   0.7171147E-01   0.5607869E+01   0.2946849E-03   0.9138219E+01   0.9745406E+00   0.7756823E+00   0.8527884E+00   0.1699447E+01   0.1143784E-04   0.1225134E+02   0.5255569E-01   0.2694842E+01   0.6440584E+01   0.0000000E+00   0.5503145E-02   0.5590471E-02
2020  5  6 12  372628.312  143794.703      90.000   0.2805115E+00   0.5071168E+02   0.2388352E+01   0.9057681E-05   0.1546331E-07   0.1662680E-02   0.3252398E-01   0.2402471E+01   0.1533518E-03   0.3909126E+01   0.4168268E+00   0.3308802E+00   0.3652622E+00   0.7267064E+00   0.5369604E-05   0.5247632E+01   0.2257954E-01   0.1153292E+01   0.2760973E+01   0.0000000E+00   0.2481684E-02   0.2516822E-02
2020  5  6 12  372628.312  145794.703      90.000   0.1507048E+00   0.6019519E+01   0.1713343E+00   0.9460781E-06   0.3818784E-09   0.1846030E-03   0.3583160E-02   0.2820459E+00   0.2338832E-04   0.4587569E+00   0.4889043E-01   0.3858833E-01   0.4289428E-01   0.8521945E-01   0.5252711E-06   0.6159897E+00   0.2662325E-02   0.1352816E+00   0.3242113E+00   0.0000000E+00   0.2957730E-03   0.3017280E-03
