BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",*****.1,outputDUKESToBMRSEIC,outputDUKESToBMRSID,******,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Morfa,Solar,Solar,1.99899,2016,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Toucan Energy Services,Morton,Solar,Solar,28.09536,2015,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Moss Thorn,Solar,Solar,4.9735,2017,North West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,SSE,Mossford,Hydro,Hydro,18.66,1957,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,WPO,Mossmorran,Wind (onshore),Wind (onshore),4.6,2016,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Mount Mill,Solar,Solar,11.99979,2015,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Eneco Wind UK,Moy,Wind (onshore),Wind (onshore),60.0,2016,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,SSE,Mucomir,Hydro,Hydro,1.9,1962,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Temporis Capital,Muirhall,Wind (onshore),Wind (onshore),12.3,2010,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,SSE,Mullardoch Tunnel,Hydro,Hydro,2.4,1955,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Mynydd Brombil,Wind (onshore),Wind (onshore),8.0,2017,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Pennant Walters,Mynydd Bwllfa ,Wind (onshore),Wind (onshore),22.5,2015,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Venitent Energy Services,Mynydd Clogau,Wind (onshore),Wind (onshore),14.45,2006,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Venitent Energy Services,Mynydd Gorddu,Wind (onshore),Wind (onshore),10.2,1998,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Mynydd Portref,Wind (onshore),Wind (onshore),12.0,2017,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,RWE Npower,Mynydd y Gwair,Wind (onshore),Wind (onshore),32.8,2019,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,SSE,Nant,Hydro,Hydro,15.0,1963,Scotland,*****,48WSTN00000NANT8,NANT,******,0,-10,1,-2,-11,1,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Nanthenfoel,Solar,Solar,5.0,2017,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Natewood,Solar,Solar,8.978,2015,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Nefyn (Tyddyn Cae),Solar,Solar,4.92154,2015,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,RES Group,Neilston,Wind (onshore),Wind (onshore),10.08,2018,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,John Laing Environmental Asset Group,New Albion,Wind (onshore),Wind (onshore),16.1,2015,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,New Kaine,Solar,Solar,1.847,2015,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,New Row Farm,Solar,Solar,4.45038,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Toucan Energy Services,New Stone House,Solar,Solar,11.477,2015,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Newlands,Solar,Solar,4.279,2013,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Cubico Sustainable Investments,Newlands Farm,Solar,Solar,4.99928,2015,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Anesco,Newnton Dairy ,Solar,Solar,7.176,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Toucan Energy Services,Newton,Solar,Solar,4.98732,2016,East England,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,REG WindPower,Newton Ferrers,Solar,Solar,19.50103,2015,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,WPO,Newton of Fortrie,Wind (onshore),Wind (onshore),6.9,2010,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Ninnis,Solar,Solar,3.882,2013,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,Norrington,Solar,Solar,11.14971,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,RWE Npower,North Hoyle,Wind (offshore),Wind (offshore),60.0,2004,Wales,*****,48WSTN0000NHOYWR,NHOYW,******,0,-3,1,-5,-7,1,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,North Perrott Fruit Farm,Solar,Solar,0.823,2013,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Temporis Capital,North Pickenham AirField,Wind (onshore),Wind (onshore),4.0,2014,East England,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Greencoat Capital,North Rhins,Wind (onshore),Wind (onshore),22.0,2009,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Venitent Energy Services,North Steads,Wind (onshore),Wind (onshore),18.45,2016,North East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Lightsource BP,North Tenement,Solar,Solar,5.0,2017,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,North Wayton,Solar,Solar,8.39822,2014,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Octopus Investments,Northmoor,Solar,Solar,4.91487,2015,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,SSE,Nostie Bridge (plus Comp Set),Hydro,Hydro,1.3,1950,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
,,,,,,,,,,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,*****,DUKES,Venitent Energy Services,Novar,Wind (onshore),Wind (onshore),17.0,1997,Scotland,*****,48WSTN1000NOVAWQ,NOVAW,******,68,-4,1,-5,60,0,2021,11,14,48,0
