primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal_biomass,subcritical,13,2300,1956,44.5,10288560,10,0.75,15,33.21,11.33913043,44.54913043,1662.6,10931595,32.8779,9.63826087,42.51616087
coal_biomass,subcritical,13,2400,2041,44.31,10735660,10,0.75,15,33.07,11.33888889,44.40888889,1734.85,11406638.75,32.7393,9.638055556,42.37735556
coal_biomass,subcritical,13,2500,2126,44.14,11182760,10,0.75,15,32.94,11.33866667,44.27866667,1807.1,11881682.5,32.6106,9.637866667,42.24846667
coal_biomass,subcritical,17,100,85.12,99.59,447731.2,10,0.75,15,74.32,11.34933333,85.66933333,72.352,475714.4,73.5768,9.646933333,83.22373333
coal_biomass,subcritical,17,200,170.2,76.16,895252,10,0.75,15,56.84,11.34666667,68.18666667,144.67,951205.25,56.2716,9.644666667,65.91626667
coal_biomass,subcritical,17,300,255.2,66.91,1342352,10,0.75,15,49.93,11.34222222,61.27222222,216.92,1426249,49.4307,9.640888889,59.07158889
coal_biomass,subcritical,17,400,340.3,61.67,1789978,10,0.75,15,46.02,11.34333333,57.36333333,289.255,1901851.625,45.5598,9.641833333,55.20163333
coal_biomass,subcritical,17,500,425.3,58.19,2237078,10,0.75,15,43.43,11.34133333,54.77133333,361.505,2376895.375,42.9957,9.640133333,52.63583333
coal_biomass,subcritical,17,600,510.4,55.67,2684704,10,0.75,15,41.54,11.34222222,52.88222222,433.84,2852498,41.1246,9.640888889,50.76548889
coal_biomass,subcritical,17,700,595.4,53.71,3131804,10,0.75,15,40.08,11.34095238,51.42095238,506.09,3327541.75,39.6792,9.639809524,49.31900952
coal_biomass,subcritical,17,800,680.5,52.14,3579430,10,0.75,15,38.91,11.34166667,50.25166667,578.425,3803144.375,38.5209,9.640416667,48.16131667
coal_biomass,subcritical,17,900,765.5,50.84,4026530,10,0.75,15,37.94,11.34074074,49.28074074,650.675,4278188.125,37.5606,9.63962963,47.20022963
coal_biomass,subcritical,17,1000,850.6,49.73,4474156,10,0.75,15,37.11,11.34133333,48.45133333,723.01,4753790.75,36.7389,9.640133333,46.37903333
coal_biomass,subcritical,17,1100,935.6,48.77,4921256,10,0.75,15,36.4,11.34060606,47.74060606,795.26,5228834.5,36.036,9.639515152,45.67551515
coal_biomass,subcritical,17,1200,1021,47.92,5370460,10,0.75,15,35.76,11.34444444,47.10444444,867.85,5706113.75,35.4024,9.642777778,45.04517778
coal_biomass,subcritical,17,1300,1106,47.17,5817560,10,0.75,15,35.2,11.34358974,46.54358974,940.1,6181157.5,34.848,9.642051282,44.49005128
coal_biomass,subcritical,17,1400,1191,46.55,6264660,10,0.75,15,34.74,11.34285714,46.08285714,1012.35,6656201.25,34.3926,9.641428571,44.03402857
coal_biomass,subcritical,17,1500,1276,46.08,6711760,10,0.75,15,34.39,11.34222222,45.73222222,1084.6,7131245,34.0461,9.640888889,43.68698889
coal_biomass,subcritical,17,1600,1361,45.66,7158860,10,0.75,15,34.07,11.34166667,45.41166667,1156.85,7606288.75,33.7293,9.640416667,43.36971667
coal_biomass,subcritical,17,1700,1446,45.3,7605960,10,0.75,15,33.81,11.34117647,45.15117647,1229.1,8081332.5,33.4719,9.64,43.1119
coal_biomass,subcritical,17,1800,1531,44.97,8053060,10,0.75,15,33.56,11.34074074,44.90074074,1301.35,8556376.25,33.2244,9.63962963,42.86402963
coal_biomass,subcritical,17,1900,1616,44.68,8500160,10,0.75,15,33.34,11.34035088,44.68035088,1373.6,9031420,33.0066,9.639298246,42.64589825
coal_biomass,subcritical,17,2000,1701,44.41,8947260,10,0.75,15,33.14,11.34,44.48,1445.85,9506463.75,32.8086,9.639,42.4476
coal_biomass,subcritical,17,2100,1786,44.17,9394360,10,0.75,15,32.96,11.33968254,44.29968254,1518.1,9981507.5,32.6304,9.638730159,42.26913016
coal_biomass,subcritical,17,2200,1871,43.95,9841460,10,0.75,15,32.8,11.33939394,44.13939394,1590.35,10456551.25,32.472,9.638484848,42.11048485
coal_biomass,subcritical,17,2300,1956,43.75,10288560,10,0.75,15,32.65,11.33913043,43.98913043,1662.6,10931595,32.3235,9.63826087,41.96176087
coal_biomass,subcritical,17,2400,2041,43.57,10735660,10,0.75,15,32.51,11.33888889,43.84888889,1734.85,11406638.75,32.1849,9.638055556,41.82295556
coal_biomass,subcritical,17,2500,2126,43.4,11182760,10,0.75,15,32.39,11.33866667,43.72866667,1807.1,11881682.5,32.0661,9.637866667,41.70396667
coal_biomass,subcritical,20,100,85.12,98.51,447731.2,10,0.75,15,73.51,11.34933333,84.85933333,72.352,475714.4,72.7749,9.646933333,82.42183333
coal_biomass,subcritical,20,200,170.2,75.24,895252,10,0.75,15,56.15,11.34666667,67.49666667,144.67,951205.25,55.5885,9.644666667,65.23316667
coal_biomass,subcritical,20,300,255.2,66.08,1342352,10,0.75,15,49.31,11.34222222,60.65222222,216.92,1426249,48.8169,9.640888889,58.45778889
coal_biomass,subcritical,20,400,340.3,60.9,1789978,10,0.75,15,45.45,11.34333333,56.79333333,289.255,1901851.625,44.9955,9.641833333,54.63733333
coal_biomass,subcritical,20,500,425.3,57.46,2237078,10,0.75,15,42.88,11.34133333,54.22133333,361.505,2376895.375,42.4512,9.640133333,52.09133333
coal_biomass,subcritical,20,600,510.4,54.96,2684704,10,0.75,15,41.01,11.34222222,52.35222222,433.84,2852498,40.5999,9.640888889,50.24078889
coal_biomass,subcritical,20,700,595.4,53.03,3131804,10,0.75,15,39.57,11.34095238,50.91095238,506.09,3327541.75,39.1743,9.639809524,48.81410952
coal_biomass,subcritical,20,800,680.5,51.48,3579430,10,0.75,15,38.42,11.34166667,49.76166667,578.425,3803144.375,38.0358,9.640416667,47.67621667
coal_biomass,subcritical,20,900,765.5,50.19,4026530,10,0.75,15,37.46,11.34074074,48.80074074,650.675,4278188.125,37.0854,9.63962963,46.72502963
coal_biomass,subcritical,20,1000,850.6,49.1,4474156,10,0.75,15,36.64,11.34133333,47.98133333,723.01,4753790.75,36.2736,9.640133333,45.91373333
coal_biomass,subcritical,20,1100,935.6,48.15,4921256,10,0.75,15,35.93,11.34060606,47.27060606,795.26,5228834.5,35.5707,9.639515152,45.21021515
coal_biomass,subcritical,20,1200,1021,47.31,5370460,10,0.75,15,35.31,11.34444444,46.65444444,867.85,5706113.75,34.9569,9.642777778,44.59967778
coal_biomass,subcritical,20,1300,1106,46.56,5817560,10,0.75,15,34.75,11.34358974,46.09358974,940.1,6181157.5,34.4025,9.642051282,44.04455128
coal_biomass,subcritical,20,1400,1191,45.96,6264660,10,0.75,15,34.3,11.34285714,45.64285714,1012.35,6656201.25,33.957,9.641428571,43.59842857
