primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,subcritical,27,2100,1696,43.11,11151200,10,0.75,15,33.49,10.76825397,44.25825397,1441.6,9478520,31.5117,9.153015873,40.66471587
bituminous,subcritical,27,2200,1777,42.9,11683775,10,0.75,15,33.33,10.76969697,44.09969697,1510.45,9931208.75,31.3632,9.154242424,40.51744242
bituminous,subcritical,27,2300,1857,42.7,12209775,10,0.75,15,33.17,10.76521739,43.93521739,1578.45,10378308.75,31.2147,9.150434783,40.36513478
bituminous,subcritical,27,2400,1938,42.52,12742350,10,0.75,15,33.03,10.76666667,43.79666667,1647.3,10830997.5,31.086,9.151666667,40.23766667
bituminous,subcritical,27,2500,2019,42.36,13274925,10,0.75,15,32.91,10.768,43.678,1716.15,11283686.25,30.9672,9.1528,40.12
bituminous,subcritical,30,100,80.82,95.57,531391.5,10,0.75,15,74.25,10.776,85.026,68.697,451682.775,69.8643,9.1596,79.0239
bituminous,subcritical,30,200,161.6,72.88,1062520,10,0.75,15,56.62,10.77333333,67.39333333,137.36,903142,53.2719,9.157333333,62.42923333
bituminous,subcritical,30,300,242.3,64.01,1593122.5,10,0.75,15,49.73,10.76888889,60.49888889,205.955,1354154.125,46.7874,9.153555556,55.94095556
bituminous,subcritical,30,400,323.1,59.03,2124382.5,10,0.75,15,45.86,10.77,56.63,274.635,1805725.125,43.1541,9.1545,52.3086
bituminous,subcritical,30,500,403.8,55.73,2654985,10,0.75,15,43.3,10.768,54.068,343.23,2256737.25,40.7385,9.1528,49.8913
bituminous,subcritical,30,600,484.6,53.34,3186245,10,0.75,15,41.44,10.76888889,52.20888889,411.91,2708308.25,38.9862,9.153555556,48.13975556
bituminous,subcritical,30,700,565.3,51.5,3716847.5,10,0.75,15,40.01,10.76761905,50.77761905,480.505,3159320.375,37.6497,9.15247619,46.80217619
bituminous,subcritical,30,800,646.1,50.03,4248107.5,10,0.75,15,38.87,10.76833333,49.63833333,549.185,3610891.375,36.5706,9.153083333,45.72368333
bituminous,subcritical,30,900,726.8,48.8,4778710,10,0.75,15,37.91,10.76740741,48.67740741,617.78,4061903.5,35.6697,9.152296296,44.8219963
bituminous,subcritical,30,1000,807.6,47.76,5309970,10,0.75,15,37.1,10.768,47.868,686.46,4513474.5,34.9074,9.1528,44.0602
bituminous,subcritical,30,1100,888.3,46.86,5840572.5,10,0.75,15,36.4,10.76727273,47.16727273,755.055,4964486.625,34.254,9.152181818,43.40618182
bituminous,subcritical,30,1200,969.1,46.06,6371832.5,10,0.75,15,35.78,10.76777778,46.54777778,823.735,5416057.625,33.6699,9.152611111,42.82251111
bituminous,subcritical,30,1300,1050,45.35,6903750,10,0.75,15,35.23,10.76923077,45.99923077,892.5,5868187.5,33.1452,9.153846154,42.29904615
bituminous,subcritical,30,1400,1131,44.77,7436325,10,0.75,15,34.78,10.77142857,45.55142857,961.35,6320876.25,32.7294,9.155714286,41.88511429
bituminous,subcritical,30,1500,1211,44.33,7962325,10,0.75,15,34.44,10.76444444,45.20444444,1029.35,6767976.25,32.4027,9.149777778,41.55247778
bituminous,subcritical,30,1600,1292,43.95,8494900,10,0.75,15,34.14,10.76666667,44.90666667,1098.2,7220665,32.1255,9.151666667,41.27716667
bituminous,subcritical,30,1700,1373,43.6,9027475,10,0.75,15,33.87,10.76862745,44.63862745,1167.05,7673353.75,31.8681,9.153333333,41.02143333
bituminous,subcritical,30,1800,1454,43.3,9560050,10,0.75,15,33.64,10.77037037,44.41037037,1235.9,8126042.5,31.6503,9.154814815,40.80511481
